#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	-0.79, -18.24, 0.74 	14.94, -2.64, -8.74 	0.00, 30.00 	11,25,18,479		0.00,0.00	0,0 	0
0       	2.23, -13.67, 1.78 	12.27, -2.28, -7.30 	0.00, 30.00 	11,25,18,499		-nan,inf	0,0 	0
0       	2.22, -13.68, 1.78 	12.31, -2.28, -7.31 	0.00, 30.00 	11,25,18,499		inf,inf	0,0 	0
0       	2.22, -13.69, 1.79 	12.38, -2.25, -7.34 	0.00, 30.00 	11,25,18,499		inf,inf	0,0 	0
0       	2.22, -13.68, 1.78 	12.45, -2.26, -7.34 	0.00, 30.00 	11,25,18,499		inf,inf	0,0 	0
0       	2.24, -13.69, 1.76 	12.50, -2.23, -7.34 	0.00, 30.00 	11,25,18,499		inf,inf	0,0 	0
0       	2.24, -13.68, 1.77 	12.53, -2.23, -7.34 	0.00, 30.00 	11,25,18,499		inf,inf	0,0 	0
0       	2.25, -13.67, 1.76 	12.52, -2.22, -7.33 	0.00, 30.00 	11,25,18,499		inf,inf	0,0 	0
0       	2.24, -13.68, 1.76 	12.49, -2.25, -7.32 	0.00, 30.00 	11,25,18,499		inf,inf	0,0 	0
0       	2.24, -13.67, 1.76 	12.46, -2.25, -7.32 	0.00, 30.00 	11,25,18,499		inf,inf	0,0 	0
0       	2.22, -13.67, 1.77 	12.43, -2.27, -7.30 	0.00, 30.00 	11,25,18,499		inf,inf	0,0 	0
0       	2.22, -13.67, 1.77 	12.39, -2.28, -7.31 	0.00, 30.00 	11,25,18,499		-nan,inf	0,0 	0
0       	2.22, -13.68, 1.77 	12.43, -2.29, -7.31 	0.00, 30.00 	11,25,18,499		inf,inf	0,0 	0
0       	2.23, -13.68, 1.77 	12.46, -2.29, -7.31 	0.00, 30.00 	11,25,18,499		inf,inf	0,0 	0
0       	2.24, -13.69, 1.78 	12.48, -2.28, -7.33 	0.00, 30.00 	11,25,18,499		inf,inf	0,0 	0
0       	2.24, -13.69, 1.78 	12.52, -2.25, -7.34 	0.00, 30.00 	11,25,18,499		-nan,inf	0,0 	0
0       	2.24, -13.71, 1.77 	12.54, -2.24, -7.35 	0.00, 30.00 	11,25,18,499		inf,inf	0,0 	0
0       	2.23, -13.70, 1.77 	12.52, -2.24, -7.36 	0.00, 30.00 	11,25,18,499		inf,inf	0,0 	0
0       	2.24, -13.68, 1.78 	12.53, -2.23, -7.35 	0.00, 30.00 	11,25,18,499		inf,inf	0,0 	0
0       	2.22, -13.69, 1.78 	12.50, -2.22, -7.35 	0.00, 30.00 	11,25,18,499		inf,inf	0,0 	0
0       	2.19, -13.67, 1.78 	12.49, -2.22, -7.36 	0.00, 30.00 	11,25,18,500		inf,inf	0,0 	0
0       	2.18, -13.67, 1.78 	12.48, -2.22, -7.36 	0.00, 30.00 	11,25,18,500		inf,inf	0,0 	0
0       	2.17, -13.68, 1.78 	12.47, -2.21, -7.37 	0.00, 30.00 	11,25,18,500		inf,inf	0,0 	0
0       	2.19, -13.67, 1.78 	12.48, -2.22, -7.37 	0.00, 30.00 	11,25,18,500		inf,inf	0,0 	0
0       	2.20, -13.70, 1.78 	12.49, -2.22, -7.37 	0.00, 30.00 	11,25,18,500		inf,inf	0,0 	0
0       	2.20, -13.70, 1.78 	12.53, -2.22, -7.37 	0.00, 30.00 	11,25,18,500		-nan,inf	0,0 	0
0       	2.21, -13.68, 1.78 	12.56, -2.20, -7.37 	0.00, 30.00 	11,25,18,500		inf,inf	0,0 	0
0       	2.21, -13.69, 1.79 	12.57, -2.20, -7.34 	0.00, 30.00 	11,25,18,500		inf,inf	0,0 	0
0       	2.21, -13.68, 1.78 	12.53, -2.22, -7.29 	0.00, 30.00 	11,25,18,500		inf,inf	0,0 	0
0       	2.17, -13.67, 1.78 	12.40, -2.25, -7.26 	0.00, 30.00 	11,25,18,500		inf,inf	0,0 	0
0       	2.17, -13.66, 1.78 	12.31, -2.28, -7.27 	0.00, 30.00 	11,25,18,500		inf,inf	0,0 	0
0       	2.17, -13.66, 1.78 	12.23, -2.31, -7.26 	0.00, 30.00 	11,25,18,500		-nan,inf	0,0 	0
0       	2.15, -13.67, 1.79 	12.22, -2.32, -7.28 	0.00, 30.00 	11,25,18,500		inf,inf	0,0 	0
0       	2.15, -13.68, 1.80 	12.26, -2.33, -7.29 	0.00, 30.00 	11,25,18,500		inf,inf	0,0 	0
0       	2.15, -13.69, 1.79 	12.32, -2.31, -7.29 	0.00, 30.00 	11,25,18,500		inf,inf	0,0 	0
0       	2.15, -13.69, 1.80 	12.35, -2.30, -7.29 	0.00, 30.00 	11,25,18,500		-nan,inf	0,0 	0
0       	2.17, -13.69, 1.79 	12.43, -2.28, -7.29 	0.00, 30.00 	11,25,18,500		inf,inf	0,0 	0
0       	2.17, -13.69, 1.78 	12.45, -2.26, -7.30 	0.00, 30.00 	11,25,18,500		-nan,inf	0,0 	0
0       	2.16, -13.69, 1.78 	12.44, -2.26, -7.29 	0.00, 30.00 	11,25,18,500		inf,inf	0,0 	0
0       	2.16, -13.68, 1.78 	12.44, -2.26, -7.29 	0.00, 30.00 	11,25,18,500		inf,-nan	0,0 	0
0       	2.14, -13.68, 1.78 	12.43, -2.27, -7.28 	0.00, 30.00 	11,25,18,500		inf,inf	0,0 	0
0       	2.14, -13.67, 1.78 	12.40, -2.27, -7.28 	0.00, 30.00 	11,25,18,500		inf,inf	0,0 	0
0       	2.14, -13.67, 1.79 	12.39, -2.27, -7.28 	0.00, 30.00 	11,25,18,500		-nan,inf	0,0 	0
0       	2.15, -13.66, 1.79 	12.40, -2.26, -7.28 	0.00, 30.00 	11,25,18,500		inf,inf	0,0 	0
0       	2.18, -13.67, 1.79 	12.39, -2.27, -7.28 	0.00, 30.00 	11,25,18,500		inf,inf	0,0 	0
0       	2.18, -13.67, 1.79 	12.38, -2.27, -7.27 	0.00, 30.00 	11,25,18,500		-nan,inf	0,0 	0
0       	2.18, -13.67, 1.79 	12.40, -2.27, -7.28 	0.00, 30.00 	11,25,18,500		-nan,inf	0,0 	0
0       	2.18, -13.67, 1.80 	12.39, -2.27, -7.27 	0.00, 30.00 	11,25,18,500		-nan,inf	0,0 	0
0       	2.18, -13.67, 1.79 	12.42, -2.25, -7.27 	0.00, 30.00 	11,25,18,500		-nan,inf	0,0 	0
0       	2.19, -13.67, 1.78 	12.43, -2.24, -7.26 	0.00, 30.00 	11,25,18,500		inf,inf	0,0 	0
0       	2.16, -13.65, 1.78 	12.39, -2.25, -7.25 	0.00, 30.00 	11,25,18,500		inf,inf	0,0 	0
0       	2.16, -13.65, 1.79 	12.37, -2.24, -7.23 	0.00, 30.00 	11,25,18,501		-nan,inf	0,0 	0
0       	2.15, -13.66, 1.78 	12.33, -2.25, -7.22 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.16, -13.67, 1.78 	12.33, -2.23, -7.22 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.17, -13.68, 1.79 	12.33, -2.20, -7.22 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.17, -13.69, 1.78 	12.37, -2.20, -7.23 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.17, -13.70, 1.78 	12.41, -2.22, -7.22 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.19, -13.70, 1.78 	12.43, -2.18, -7.22 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.18, -13.71, 1.77 	12.46, -2.18, -7.20 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.20, -13.70, 1.77 	12.46, -2.17, -7.19 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.16, -13.68, 1.78 	12.41, -2.16, -7.18 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.16, -13.69, 1.78 	12.38, -2.16, -7.17 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.16, -13.68, 1.79 	12.33, -2.16, -7.16 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.16, -13.68, 1.79 	12.31, -2.16, -7.15 	0.00, 30.00 	11,25,18,501		-nan,inf	0,0 	0
0       	2.16, -13.68, 1.78 	12.28, -2.17, -7.16 	0.00, 30.00 	11,25,18,501		-nan,inf	0,0 	0
0       	2.16, -13.69, 1.78 	12.29, -2.17, -7.16 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.21, -13.70, 1.78 	12.31, -2.17, -7.16 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.23, -13.70, 1.78 	12.34, -2.17, -7.18 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.21, -13.70, 1.78 	12.36, -2.16, -7.17 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.21, -13.69, 1.78 	12.36, -2.16, -7.17 	0.00, 30.00 	11,25,18,501		inf,-nan	0,0 	0
0       	2.19, -13.71, 1.78 	12.34, -2.15, -7.18 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.18, -13.69, 1.75 	12.37, -2.15, -7.18 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.16, -13.68, 1.78 	12.32, -2.15, -7.17 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.15, -13.67, 1.78 	12.29, -2.16, -7.16 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.14, -13.68, 1.78 	12.28, -2.17, -7.15 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.15, -13.70, 1.76 	12.29, -2.18, -7.15 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.20, -13.71, 1.76 	12.30, -2.15, -7.16 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.21, -13.72, 1.75 	12.38, -2.15, -7.18 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.20, -13.73, 1.75 	12.44, -2.11, -7.19 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.22, -13.73, 1.73 	12.49, -2.06, -7.19 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.19, -13.71, 1.73 	12.48, -2.04, -7.18 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.19, -13.67, 1.74 	12.42, -2.05, -7.16 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.15, -13.66, 1.73 	12.34, -2.08, -7.13 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.14, -13.67, 1.74 	12.28, -2.09, -7.13 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.11, -13.67, 1.73 	12.26, -2.11, -7.14 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.13, -13.67, 1.72 	12.24, -2.12, -7.14 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.13, -13.68, 1.72 	12.27, -2.13, -7.15 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.15, -13.68, 1.73 	12.30, -2.14, -7.15 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.16, -13.70, 1.71 	12.32, -2.15, -7.15 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.17, -13.69, 1.71 	12.35, -2.15, -7.14 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.20, -13.70, 1.71 	12.40, -2.12, -7.14 	0.00, 30.00 	11,25,18,501		inf,inf	0,0 	0
0       	2.20, -13.71, 1.71 	12.39, -2.11, -7.14 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.21, -13.68, 1.70 	12.37, -2.11, -7.14 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.17, -13.67, 1.71 	12.35, -2.11, -7.15 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.17, -13.67, 1.70 	12.33, -2.14, -7.14 	0.00, 30.00 	11,25,18,502		-nan,inf	0,0 	0
0       	2.16, -13.67, 1.70 	12.31, -2.13, -7.15 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.18, -13.67, 1.71 	12.31, -2.15, -7.15 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.18, -13.67, 1.71 	12.31, -2.14, -7.16 	0.00, 30.00 	11,25,18,502		-nan,inf	0,0 	0
0       	2.20, -13.69, 1.71 	12.37, -2.13, -7.16 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.21, -13.67, 1.70 	12.38, -2.12, -7.17 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.22, -13.68, 1.71 	12.43, -2.11, -7.18 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.17, -13.68, 1.70 	12.43, -2.10, -7.17 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.19, -13.70, 1.70 	12.41, -2.10, -7.16 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.16, -13.68, 1.68 	12.39, -2.10, -7.16 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.16, -13.68, 1.68 	12.37, -2.13, -7.15 	0.00, 30.00 	11,25,18,502		-nan,inf	0,0 	0
0       	2.16, -13.67, 1.70 	12.36, -2.13, -7.15 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.17, -13.67, 1.71 	12.36, -2.13, -7.15 	0.00, 30.00 	11,25,18,502		inf,-nan	0,0 	0
0       	2.15, -13.68, 1.71 	12.35, -2.13, -7.14 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.15, -13.67, 1.72 	12.37, -2.13, -7.15 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.17, -13.67, 1.71 	12.36, -2.14, -7.14 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.19, -13.67, 1.72 	12.38, -2.12, -7.14 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.19, -13.67, 1.72 	12.37, -2.13, -7.15 	0.00, 30.00 	11,25,18,502		-nan,inf	0,0 	0
0       	2.20, -13.66, 1.72 	12.37, -2.13, -7.15 	0.00, 30.00 	11,25,18,502		inf,-nan	0,0 	0
0       	2.20, -13.66, 1.71 	12.38, -2.12, -7.15 	0.00, 30.00 	11,25,18,502		-nan,inf	0,0 	0
0       	2.19, -13.65, 1.72 	12.38, -2.14, -7.15 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.18, -13.65, 1.72 	12.35, -2.15, -7.15 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.18, -13.63, 1.71 	12.36, -2.16, -7.14 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.15, -13.65, 1.71 	12.36, -2.16, -7.15 	0.00, 30.00 	11,25,18,502		inf,-nan	0,0 	0
0       	2.16, -13.66, 1.71 	12.37, -2.16, -7.15 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.19, -13.65, 1.71 	12.37, -2.15, -7.15 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.21, -13.66, 1.71 	12.38, -2.16, -7.15 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.21, -13.67, 1.71 	12.37, -2.16, -7.15 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.21, -13.68, 1.71 	12.39, -2.14, -7.15 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.18, -13.68, 1.71 	12.40, -2.13, -7.15 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.18, -13.68, 1.71 	12.38, -2.16, -7.15 	0.00, 30.00 	11,25,18,502		-nan,inf	0,0 	0
0       	2.16, -13.67, 1.71 	12.38, -2.15, -7.15 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.16, -13.68, 1.70 	12.37, -2.15, -7.15 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.17, -13.67, 1.71 	12.34, -2.15, -7.15 	0.00, 30.00 	11,25,18,502		inf,inf	0,0 	0
0       	2.17, -13.66, 1.71 	12.37, -2.15, -7.14 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.18, -13.68, 1.71 	12.36, -2.14, -7.15 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.17, -13.67, 1.70 	12.39, -2.15, -7.16 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.17, -13.67, 1.71 	12.39, -2.15, -7.16 	0.00, 30.00 	11,25,18,503		-nan,-nan	0,0 	0
0       	2.19, -13.66, 1.70 	12.41, -2.14, -7.16 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.19, -13.66, 1.70 	12.41, -2.14, -7.15 	0.00, 30.00 	11,25,18,503		-nan,-nan	0,0 	0
0       	2.19, -13.67, 1.70 	12.40, -2.13, -7.15 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.18, -13.68, 1.71 	12.39, -2.14, -7.15 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.18, -13.65, 1.71 	12.37, -2.16, -7.14 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.14, -13.67, 1.70 	12.37, -2.15, -7.13 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.17, -13.67, 1.69 	12.35, -2.17, -7.14 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.18, -13.68, 1.70 	12.37, -2.15, -7.13 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.18, -13.68, 1.70 	12.39, -2.15, -7.13 	0.00, 30.00 	11,25,18,503		-nan,inf	0,0 	0
0       	2.19, -13.67, 1.70 	12.41, -2.14, -7.14 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.21, -13.68, 1.70 	12.42, -2.15, -7.14 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.21, -13.67, 1.69 	12.44, -2.14, -7.14 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.22, -13.67, 1.70 	12.44, -2.14, -7.14 	0.00, 30.00 	11,25,18,503		inf,-nan	0,0 	0
0       	2.17, -13.68, 1.69 	12.44, -2.14, -7.14 	0.00, 30.00 	11,25,18,503		inf,-nan	0,0 	0
0       	2.18, -13.68, 1.68 	12.41, -2.15, -7.14 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.18, -13.68, 1.69 	12.41, -2.15, -7.14 	0.00, 30.00 	11,25,18,503		-nan,-nan	0,0 	0
0       	2.16, -13.66, 1.70 	12.40, -2.16, -7.14 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.18, -13.68, 1.69 	12.39, -2.16, -7.14 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.18, -13.67, 1.68 	12.40, -2.16, -7.15 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.21, -13.67, 1.68 	12.40, -2.17, -7.15 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.21, -13.68, 1.69 	12.44, -2.15, -7.15 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.19, -13.67, 1.69 	12.47, -2.15, -7.15 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.19, -13.66, 1.68 	12.47, -2.15, -7.14 	0.00, 30.00 	11,25,18,503		inf,-nan	0,0 	0
0       	2.20, -13.66, 1.67 	12.42, -2.16, -7.13 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.17, -13.68, 1.67 	12.35, -2.17, -7.13 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.16, -13.67, 1.67 	12.29, -2.18, -7.14 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.18, -13.68, 1.67 	12.27, -2.20, -7.12 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.15, -13.68, 1.69 	12.28, -2.22, -7.11 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.18, -13.68, 1.69 	12.30, -2.24, -7.09 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.18, -13.68, 1.69 	12.34, -2.20, -7.11 	0.00, 30.00 	11,25,18,503		-nan,inf	0,0 	0
0       	2.17, -13.67, 1.69 	12.38, -2.19, -7.11 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.16, -13.68, 1.70 	12.42, -2.19, -7.11 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.15, -13.68, 1.70 	12.45, -2.17, -7.11 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.16, -13.67, 1.69 	12.44, -2.17, -7.11 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.17, -13.66, 1.69 	12.40, -2.17, -7.10 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.15, -13.65, 1.68 	12.37, -2.17, -7.10 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.17, -13.64, 1.69 	12.36, -2.18, -7.10 	0.00, 30.00 	11,25,18,503		inf,inf	0,0 	0
0       	2.15, -13.67, 1.69 	12.34, -2.19, -7.10 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.13, -13.65, 1.69 	12.34, -2.20, -7.10 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.16, -13.65, 1.70 	12.36, -2.22, -7.11 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.17, -13.65, 1.68 	12.38, -2.22, -7.11 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.20, -13.65, 1.67 	12.40, -2.22, -7.13 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.21, -13.65, 1.67 	12.41, -2.20, -7.14 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.21, -13.65, 1.68 	12.43, -2.19, -7.15 	0.00, 30.00 	11,25,18,504		-nan,inf	0,0 	0
0       	2.20, -13.65, 1.68 	12.41, -2.21, -7.14 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.20, -13.64, 1.67 	12.37, -2.20, -7.14 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.19, -13.64, 1.67 	12.34, -2.21, -7.14 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.16, -13.65, 1.67 	12.32, -2.21, -7.13 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.19, -13.66, 1.67 	12.33, -2.21, -7.13 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.19, -13.66, 1.67 	12.35, -2.22, -7.14 	0.00, 30.00 	11,25,18,504		-nan,inf	0,0 	0
0       	2.18, -13.68, 1.67 	12.35, -2.21, -7.14 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.21, -13.67, 1.67 	12.37, -2.21, -7.14 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.21, -13.68, 1.67 	12.39, -2.20, -7.15 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.22, -13.68, 1.66 	12.39, -2.19, -7.15 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.19, -13.66, 1.67 	12.39, -2.19, -7.14 	0.00, 30.00 	11,25,18,504		inf,-nan	0,0 	0
0       	2.19, -13.66, 1.66 	12.39, -2.19, -7.13 	0.00, 30.00 	11,25,18,504		-nan,-nan	0,0 	0
0       	2.18, -13.65, 1.67 	12.38, -2.20, -7.13 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.20, -13.66, 1.68 	12.35, -2.22, -7.13 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.17, -13.67, 1.68 	12.35, -2.21, -7.13 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.17, -13.67, 1.67 	12.35, -2.22, -7.14 	0.00, 30.00 	11,25,18,504		-nan,inf	0,0 	0
0       	2.21, -13.67, 1.68 	12.37, -2.21, -7.15 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.18, -13.67, 1.68 	12.38, -2.22, -7.15 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.21, -13.68, 1.69 	12.42, -2.21, -7.15 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.22, -13.68, 1.67 	12.44, -2.19, -7.15 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.23, -13.68, 1.67 	12.43, -2.19, -7.16 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.23, -13.68, 1.66 	12.44, -2.18, -7.16 	0.00, 30.00 	11,25,18,504		-nan,inf	0,0 	0
0       	2.22, -13.67, 1.66 	12.44, -2.19, -7.16 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.22, -13.67, 1.66 	12.43, -2.19, -7.16 	0.00, 30.00 	11,25,18,504		-nan,inf	0,0 	0
0       	2.21, -13.67, 1.66 	12.41, -2.21, -7.16 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.20, -13.66, 1.67 	12.41, -2.20, -7.16 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.21, -13.68, 1.67 	12.41, -2.21, -7.17 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.22, -13.68, 1.67 	12.41, -2.20, -7.18 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.21, -13.68, 1.67 	12.42, -2.20, -7.17 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.22, -13.67, 1.67 	12.42, -2.19, -7.19 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.21, -13.67, 1.67 	12.45, -2.16, -7.19 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.19, -13.67, 1.67 	12.45, -2.16, -7.19 	0.00, 30.00 	11,25,18,504		inf,-nan	0,0 	0
0       	2.19, -13.67, 1.67 	12.42, -2.17, -7.19 	0.00, 30.00 	11,25,18,504		-nan,inf	0,0 	0
0       	2.18, -13.67, 1.69 	12.43, -2.18, -7.19 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.18, -13.65, 1.67 	12.40, -2.19, -7.19 	0.00, 30.00 	11,25,18,504		inf,inf	0,0 	0
0       	2.17, -13.65, 1.67 	12.38, -2.19, -7.19 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.17, -13.67, 1.67 	12.37, -2.19, -7.19 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.19, -13.65, 1.68 	12.39, -2.20, -7.19 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.20, -13.65, 1.68 	12.41, -2.21, -7.19 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.21, -13.65, 1.68 	12.42, -2.20, -7.21 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.21, -13.65, 1.67 	12.43, -2.18, -7.21 	0.00, 30.00 	11,25,18,505		-nan,inf	0,0 	0
