#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	0.70, 3.61, -10.65 	15.50, -23.95, -9.10 	0.00, 30.00 	12,56,18,505		0.00,0.00	0,0 	0
0       	-29.07, -20.47, -7.94 	-3.66, 1.11, -7.11 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-29.08, -20.49, -7.92 	-3.73, 1.12, -7.11 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-29.18, -20.48, -7.95 	-3.80, 1.11, -7.11 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-29.20, -20.48, -7.97 	-3.86, 1.12, -7.11 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-29.22, -20.48, -7.96 	-3.91, 1.11, -7.11 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-29.22, -20.45, -7.97 	-3.93, 1.11, -7.13 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-29.23, -20.48, -7.96 	-3.95, 1.09, -7.13 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-29.30, -20.49, -7.96 	-3.95, 1.08, -7.13 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-29.34, -20.49, -7.96 	-3.96, 1.07, -7.13 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-29.36, -20.48, -7.97 	-3.95, 1.06, -7.13 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-29.40, -20.47, -7.96 	-3.94, 1.05, -7.13 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-29.41, -20.49, -7.97 	-3.96, 1.03, -7.12 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-29.44, -20.44, -7.97 	-3.95, 1.01, -7.11 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-29.48, -20.44, -7.96 	-3.97, 0.98, -7.11 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-29.47, -20.42, -7.97 	-3.99, 0.96, -7.11 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-29.58, -20.37, -7.97 	-4.00, 0.92, -7.11 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-29.64, -20.30, -7.95 	-3.98, 0.86, -7.13 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-29.72, -20.30, -7.91 	-3.98, 0.83, -7.13 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-29.81, -20.25, -7.90 	-3.93, 0.77, -7.14 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-29.97, -20.21, -7.85 	-3.88, 0.72, -7.13 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-30.08, -20.15, -7.81 	-3.85, 0.68, -7.12 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-30.19, -20.08, -7.78 	-3.88, 0.66, -7.11 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-30.35, -20.05, -7.80 	-3.92, 0.66, -7.11 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-30.46, -19.99, -7.83 	-3.95, 0.67, -7.11 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-30.61, -19.92, -7.84 	-3.97, 0.68, -7.11 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-30.70, -19.88, -7.83 	-3.98, 0.69, -7.11 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-30.79, -19.83, -7.84 	-3.98, 0.69, -7.11 	0.00, 30.00 	12,56,18,521		inf,-nan	0,0 	0
0       	-30.91, -19.71, -7.80 	-3.99, 0.70, -7.12 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-30.97, -19.69, -7.73 	-3.97, 0.69, -7.12 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.05, -19.61, -7.66 	-3.98, 0.70, -7.12 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.10, -19.56, -7.64 	-3.96, 0.69, -7.12 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.12, -19.55, -7.63 	-3.98, 0.70, -7.11 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.15, -19.55, -7.65 	-3.97, 0.72, -7.12 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.15, -19.56, -7.65 	-3.99, 0.72, -7.11 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.19, -19.55, -7.68 	-4.01, 0.75, -7.12 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.20, -19.51, -7.67 	-4.02, 0.78, -7.13 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.26, -19.48, -7.67 	-4.01, 0.81, -7.15 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.25, -19.46, -7.67 	-3.99, 0.82, -7.15 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.29, -19.45, -7.64 	-3.94, 0.85, -7.15 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.24, -19.47, -7.63 	-3.91, 0.89, -7.17 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.23, -19.48, -7.63 	-3.90, 0.92, -7.17 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.23, -19.49, -7.65 	-3.91, 0.94, -7.16 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.21, -19.51, -7.66 	-3.94, 0.97, -7.15 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.25, -19.47, -7.66 	-3.99, 1.01, -7.14 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.25, -19.46, -7.66 	-4.05, 1.05, -7.12 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.20, -19.44, -7.68 	-4.16, 1.05, -7.10 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.26, -19.38, -7.68 	-4.23, 1.08, -7.09 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.16, -19.40, -7.65 	-4.20, 1.12, -7.11 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.17, -19.42, -7.65 	-4.10, 1.16, -7.14 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.18, -19.44, -7.66 	-3.98, 1.19, -7.14 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.19, -19.42, -7.66 	-3.97, 1.19, -7.12 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.17, -19.42, -7.66 	-3.96, 1.20, -7.08 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.11, -19.45, -7.68 	-3.97, 1.20, -7.07 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.16, -19.46, -7.69 	-3.99, 1.23, -7.05 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.12, -19.48, -7.72 	-4.01, 1.27, -7.07 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.09, -19.49, -7.72 	-4.04, 1.28, -7.07 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.10, -19.50, -7.74 	-4.05, 1.28, -7.08 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.08, -19.49, -7.77 	-4.04, 1.30, -7.08 	0.00, 30.00 	12,56,18,521		inf,inf	0,0 	0
0       	-31.03, -19.45, -7.77 	-4.03, 1.31, -7.09 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.98, -19.48, -7.78 	-4.02, 1.32, -7.08 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.93, -19.50, -7.77 	-4.02, 1.33, -7.08 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.98, -19.48, -7.77 	-4.02, 1.33, -7.06 	0.00, 30.00 	12,56,18,522		inf,-nan	0,0 	0
0       	-30.97, -19.53, -7.79 	-4.04, 1.36, -7.05 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.91, -19.52, -7.80 	-4.09, 1.40, -7.03 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.92, -19.53, -7.82 	-4.14, 1.47, -7.02 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.90, -19.56, -7.84 	-4.17, 1.54, -7.03 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.83, -19.54, -7.85 	-4.10, 1.61, -7.07 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.80, -19.57, -7.85 	-3.98, 1.66, -7.11 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.81, -19.55, -7.84 	-3.91, 1.66, -7.12 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.76, -19.57, -7.84 	-3.93, 1.67, -7.13 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.81, -19.55, -7.86 	-3.93, 1.67, -7.13 	0.00, 30.00 	12,56,18,522		inf,-nan	0,0 	0
0       	-30.74, -19.58, -7.85 	-3.94, 1.67, -7.12 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.78, -19.61, -7.87 	-3.99, 1.68, -7.11 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.72, -19.64, -7.87 	-4.01, 1.69, -7.11 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.70, -19.66, -7.88 	-4.02, 1.69, -7.11 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.65, -19.67, -7.90 	-4.04, 1.68, -7.11 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.63, -19.68, -7.93 	-4.06, 1.69, -7.11 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.59, -19.69, -7.94 	-4.07, 1.69, -7.11 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.58, -19.67, -7.94 	-4.08, 1.69, -7.11 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.59, -19.75, -7.97 	-4.08, 1.69, -7.11 	0.00, 30.00 	12,56,18,522		inf,-nan	0,0 	0
0       	-30.60, -19.76, -7.98 	-4.09, 1.68, -7.12 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.57, -19.83, -8.00 	-4.10, 1.68, -7.12 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.58, -19.88, -7.99 	-4.10, 1.69, -7.12 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.60, -19.90, -8.00 	-4.12, 1.69, -7.13 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.61, -19.93, -8.06 	-4.11, 1.68, -7.12 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.61, -19.92, -8.08 	-4.14, 1.67, -7.12 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.57, -19.91, -8.11 	-4.17, 1.66, -7.13 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.53, -19.88, -8.13 	-4.19, 1.65, -7.14 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.55, -19.92, -8.15 	-4.20, 1.63, -7.15 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.57, -19.88, -8.15 	-4.20, 1.61, -7.18 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.62, -19.93, -8.11 	-4.17, 1.59, -7.19 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.72, -19.92, -8.07 	-4.12, 1.58, -7.20 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.73, -19.94, -8.04 	-4.06, 1.57, -7.19 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.74, -19.98, -8.03 	-4.07, 1.57, -7.19 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.71, -19.96, -8.05 	-4.12, 1.57, -7.17 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.75, -19.97, -8.07 	-4.18, 1.57, -7.16 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.76, -20.01, -8.07 	-4.24, 1.59, -7.16 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.74, -19.98, -8.07 	-4.25, 1.60, -7.17 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.73, -19.99, -8.07 	-4.28, 1.60, -7.17 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.81, -19.95, -8.05 	-4.30, 1.59, -7.16 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.82, -19.93, -8.02 	-4.29, 1.58, -7.15 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.82, -19.94, -8.01 	-4.31, 1.58, -7.15 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.86, -19.91, -8.01 	-4.29, 1.58, -7.15 	0.00, 30.00 	12,56,18,522		inf,inf	0,0 	0
0       	-30.87, -19.95, -8.01 	-4.31, 1.59, -7.14 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-30.87, -19.94, -8.02 	-4.31, 1.58, -7.14 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-30.87, -19.94, -8.05 	-4.31, 1.58, -7.14 	0.00, 30.00 	12,56,18,523		-nan,-nan	0,0 	0
0       	-30.84, -19.94, -8.05 	-4.32, 1.59, -7.14 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-30.86, -19.93, -8.08 	-4.31, 1.59, -7.13 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-30.83, -19.92, -8.08 	-4.31, 1.59, -7.14 	0.00, 30.00 	12,56,18,523		inf,-nan	0,0 	0
0       	-30.83, -19.91, -8.06 	-4.31, 1.59, -7.14 	0.00, 30.00 	12,56,18,523		inf,-nan	0,0 	0
0       	-30.88, -19.86, -8.07 	-4.30, 1.60, -7.14 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-30.91, -19.87, -8.06 	-4.30, 1.60, -7.14 	0.00, 30.00 	12,56,18,523		inf,-nan	0,0 	0
0       	-30.95, -19.87, -8.05 	-4.27, 1.59, -7.14 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-30.99, -19.84, -8.03 	-4.24, 1.59, -7.13 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-30.99, -19.87, -8.02 	-4.22, 1.59, -7.14 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-30.98, -19.85, -8.01 	-4.24, 1.60, -7.14 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-30.97, -19.82, -8.02 	-4.23, 1.60, -7.13 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-30.99, -19.81, -8.02 	-4.21, 1.61, -7.14 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.02, -19.78, -8.03 	-4.21, 1.61, -7.14 	0.00, 30.00 	12,56,18,523		inf,-nan	0,0 	0
0       	-31.04, -19.78, -8.03 	-4.23, 1.60, -7.15 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.05, -19.77, -8.03 	-4.23, 1.61, -7.15 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.04, -19.78, -8.01 	-4.21, 1.61, -7.15 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.10, -19.77, -8.01 	-4.20, 1.61, -7.16 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.11, -19.77, -8.01 	-4.17, 1.59, -7.16 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.10, -19.77, -8.01 	-4.14, 1.59, -7.17 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.14, -19.75, -8.00 	-4.13, 1.60, -7.17 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.16, -19.78, -8.01 	-4.14, 1.58, -7.16 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.11, -19.80, -8.03 	-4.15, 1.59, -7.14 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.15, -19.79, -8.03 	-4.17, 1.58, -7.13 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.16, -19.78, -8.02 	-4.19, 1.59, -7.14 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.25, -19.75, -8.03 	-4.19, 1.57, -7.14 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.29, -19.74, -8.03 	-4.16, 1.56, -7.15 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.29, -19.76, -8.04 	-4.15, 1.56, -7.14 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.34, -19.75, -8.02 	-4.10, 1.55, -7.14 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.32, -19.76, -8.03 	-4.12, 1.55, -7.15 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.37, -19.72, -8.03 	-4.11, 1.56, -7.15 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.35, -19.72, -8.03 	-4.09, 1.57, -7.15 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.40, -19.70, -8.03 	-4.11, 1.58, -7.15 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.40, -19.70, -8.04 	-4.12, 1.57, -7.16 	0.00, 30.00 	12,56,18,523		-nan,inf	0,0 	0
0       	-31.37, -19.70, -8.03 	-4.13, 1.57, -7.15 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.40, -19.70, -8.03 	-4.14, 1.58, -7.15 	0.00, 30.00 	12,56,18,523		inf,inf	0,0 	0
0       	-31.49, -19.67, -8.02 	-4.14, 1.58, -7.15 	0.00, 30.00 	12,56,18,523		inf,-nan	0,0 	0
0       	-31.44, -19.69, -8.01 	-4.13, 1.57, -7.14 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.45, -19.66, -8.00 	-4.08, 1.56, -7.14 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.52, -19.68, -7.99 	-4.04, 1.57, -7.13 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.47, -19.70, -8.01 	-4.04, 1.58, -7.13 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.44, -19.72, -8.02 	-4.05, 1.59, -7.12 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.47, -19.69, -8.03 	-4.08, 1.59, -7.12 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.48, -19.67, -8.06 	-4.11, 1.60, -7.11 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.51, -19.64, -8.07 	-4.12, 1.61, -7.12 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.48, -19.65, -8.07 	-4.13, 1.61, -7.12 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.57, -19.61, -8.06 	-4.10, 1.63, -7.14 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.59, -19.60, -8.06 	-4.08, 1.65, -7.15 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.60, -19.60, -8.04 	-4.03, 1.66, -7.15 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.65, -19.57, -8.03 	-3.99, 1.64, -7.15 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.66, -19.58, -8.02 	-3.95, 1.64, -7.14 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.68, -19.54, -8.04 	-3.95, 1.64, -7.13 	0.00, 30.00 	12,56,18,524		inf,-nan	0,0 	0
0       	-31.63, -19.58, -8.06 	-3.96, 1.66, -7.13 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.62, -19.58, -8.06 	-4.00, 1.68, -7.13 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.57, -19.58, -8.05 	-4.00, 1.70, -7.13 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.64, -19.55, -8.03 	-4.00, 1.70, -7.13 	0.00, 30.00 	12,56,18,524		inf,-nan	0,0 	0
0       	-31.69, -19.51, -8.03 	-4.01, 1.70, -7.13 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.68, -19.49, -8.02 	-4.00, 1.70, -7.13 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.69, -19.50, -7.99 	-3.98, 1.70, -7.13 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.69, -19.51, -7.98 	-3.98, 1.70, -7.13 	0.00, 30.00 	12,56,18,524		inf,-nan	0,0 	0
0       	-31.68, -19.51, -7.98 	-3.97, 1.71, -7.13 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.69, -19.52, -8.01 	-3.97, 1.71, -7.13 	0.00, 30.00 	12,56,18,524		inf,-nan	0,0 	0
0       	-31.64, -19.51, -8.01 	-3.98, 1.71, -7.13 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.64, -19.51, -8.02 	-3.99, 1.70, -7.12 	0.00, 30.00 	12,56,18,524		-nan,inf	0,0 	0
0       	-31.64, -19.51, -8.04 	-3.99, 1.70, -7.12 	0.00, 30.00 	12,56,18,524		-nan,-nan	0,0 	0
0       	-31.64, -19.48, -8.03 	-3.99, 1.70, -7.12 	0.00, 30.00 	12,56,18,524		inf,-nan	0,0 	0
0       	-31.60, -19.51, -8.04 	-4.00, 1.71, -7.13 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.63, -19.50, -8.04 	-4.00, 1.71, -7.13 	0.00, 30.00 	12,56,18,524		inf,-nan	0,0 	0
0       	-31.61, -19.50, -8.04 	-4.00, 1.71, -7.13 	0.00, 30.00 	12,56,18,524		inf,-nan	0,0 	0
0       	-31.63, -19.49, -8.04 	-4.00, 1.72, -7.12 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.63, -19.50, -8.00 	-4.00, 1.71, -7.12 	0.00, 30.00 	12,56,18,524		inf,inf	0,0 	0
0       	-31.62, -19.46, -7.99 	-4.00, 1.71, -7.12 	0.00, 30.00 	12,56,18,524		inf,-nan	0,0 	0
0       	-31.59, -19.50, -7.99 	-4.01, 1.72, -7.12 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.61, -19.47, -7.99 	-4.00, 1.72, -7.12 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.61, -19.48, -8.02 	-4.00, 1.72, -7.11 	0.00, 30.00 	12,56,18,525		inf,-nan	0,0 	0
0       	-31.62, -19.49, -8.03 	-4.01, 1.72, -7.11 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.58, -19.47, -8.03 	-4.01, 1.73, -7.11 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.59, -19.46, -8.04 	-4.00, 1.73, -7.11 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.59, -19.43, -8.02 	-4.00, 1.72, -7.11 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.63, -19.43, -8.02 	-4.00, 1.72, -7.11 	0.00, 30.00 	12,56,18,525		inf,-nan	0,0 	0
0       	-31.63, -19.44, -8.02 	-4.01, 1.73, -7.11 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.57, -19.46, -8.01 	-3.99, 1.74, -7.11 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.58, -19.43, -8.01 	-4.00, 1.75, -7.11 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.55, -19.43, -8.03 	-4.03, 1.77, -7.11 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.54, -19.44, -8.03 	-4.06, 1.78, -7.10 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.53, -19.43, -8.02 	-4.09, 1.80, -7.10 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.53, -19.39, -8.02 	-4.09, 1.82, -7.09 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.50, -19.36, -8.01 	-4.08, 1.83, -7.11 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.47, -19.34, -8.01 	-4.07, 1.83, -7.11 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.52, -19.35, -8.00 	-4.06, 1.85, -7.11 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.50, -19.35, -8.00 	-4.02, 1.86, -7.11 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.53, -19.39, -7.99 	-4.01, 1.86, -7.11 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.55, -19.35, -8.00 	-4.01, 1.86, -7.10 	0.00, 30.00 	12,56,18,525		inf,-nan	0,0 	0
0       	-31.51, -19.38, -8.02 	-4.00, 1.86, -7.10 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.53, -19.33, -8.02 	-4.01, 1.87, -7.10 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.47, -19.36, -8.05 	-4.02, 1.88, -7.09 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.47, -19.34, -8.05 	-4.01, 1.88, -7.09 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.41, -19.34, -8.07 	-4.02, 1.88, -7.09 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.40, -19.31, -8.07 	-3.99, 1.88, -7.09 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.43, -19.31, -8.06 	-4.00, 1.88, -7.10 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.44, -19.32, -8.07 	-3.99, 1.88, -7.09 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.50, -19.30, -8.08 	-3.97, 1.87, -7.09 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.45, -19.31, -8.08 	-3.95, 1.87, -7.09 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.48, -19.31, -8.07 	-3.93, 1.88, -7.09 	0.00, 30.00 	12,56,18,525		inf,inf	0,0 	0
0       	-31.46, -19.31, -8.10 	-3.93, 1.88, -7.10 	0.00, 30.00 	12,56,18,525		inf,-nan	0,0 	0
