#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	-29.19, 5.87, 14.02 	7.96, -5.12, -0.12 	0.00, 30.00 	9,51,24,842		0.00,0.00	0,0 	0
0       	21.82, -5.18, -12.55 	17.57, -10.78, -10.28 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	20.74, -7.21, -12.17 	17.67, -10.79, -10.31 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	19.10, -10.00, -11.35 	17.86, -10.74, -10.36 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	17.78, -11.07, -10.93 	17.88, -10.78, -10.37 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	17.42, -10.12, -11.21 	17.88, -10.74, -10.39 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	18.19, -8.67, -11.82 	17.82, -10.75, -10.41 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	19.24, -7.94, -12.30 	17.89, -10.76, -10.45 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	19.31, -8.22, -12.48 	17.98, -10.73, -10.50 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	18.68, -8.79, -12.52 	18.15, -10.61, -10.63 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	18.56, -8.66, -12.69 	18.24, -10.49, -10.77 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	18.87, -7.86, -13.05 	18.50, -10.42, -10.88 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	19.22, -7.26, -13.35 	18.71, -10.30, -11.05 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	19.27, -7.33, -13.28 	18.89, -10.29, -11.23 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	19.02, -7.91, -12.96 	19.10, -10.35, -11.33 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	18.88, -8.33, -12.81 	19.32, -10.40, -11.45 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	19.04, -8.37, -12.91 	19.33, -10.63, -11.58 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	19.15, -8.56, -13.02 	19.12, -11.22, -11.56 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	19.08, -8.94, -13.08 	18.96, -11.85, -11.43 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	19.31, -8.90, -13.29 	19.56, -12.04, -11.42 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	19.75, -8.41, -13.54 	21.91, -11.36, -11.76 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	20.15, -8.06, -13.69 	25.77, -9.24, -12.97 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	20.42, -7.88, -13.75 	26.87, -7.65, -13.91 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	20.61, -7.78, -13.81 	25.35, -7.90, -13.91 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	20.84, -7.60, -13.86 	23.39, -9.03, -13.51 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	21.26, -7.26, -13.97 	22.23, -10.05, -13.18 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	21.82, -6.75, -14.08 	22.01, -10.35, -13.14 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	22.15, -6.42, -14.18 	22.02, -10.34, -13.19 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	22.09, -6.40, -14.26 	21.96, -10.21, -13.26 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	22.29, -6.64, -14.14 	21.98, -10.10, -13.28 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	22.99, -6.76, -13.98 	22.13, -9.96, -13.30 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	23.69, -6.67, -13.97 	22.29, -9.88, -13.35 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	24.44, -6.40, -14.02 	22.54, -9.70, -13.39 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	25.13, -6.30, -13.97 	22.76, -9.57, -13.46 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	25.63, -6.32, -13.88 	23.14, -9.38, -13.46 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	26.01, -6.42, -13.75 	23.50, -9.28, -13.47 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	26.29, -6.45, -13.66 	23.93, -9.16, -13.47 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	26.63, -6.53, -13.61 	24.38, -9.11, -13.48 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	26.89, -6.69, -13.58 	24.74, -9.06, -13.48 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	27.09, -6.69, -13.73 	25.10, -8.99, -13.50 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	27.40, -6.51, -13.97 	25.32, -8.90, -13.52 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	27.98, -6.32, -14.10 	25.51, -8.81, -13.51 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	29.24, -6.09, -14.08 	25.71, -8.63, -13.54 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	30.55, -5.78, -14.03 	25.97, -8.53, -13.55 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	31.42, -5.77, -13.83 	26.22, -8.46, -13.57 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	31.57, -6.93, -13.40 	26.57, -8.37, -13.57 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	30.78, -8.93, -13.29 	27.09, -8.28, -13.60 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	29.73, -10.11, -13.79 	27.90, -7.84, -13.77 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	29.27, -9.79, -14.40 	28.61, -7.10, -14.08 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	30.66, -6.10, -15.10 	28.41, -6.86, -14.23 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	32.98, -0.63, -15.91 	28.07, -6.87, -14.16 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	33.56, 1.74, -16.19 	27.91, -6.94, -14.03 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	32.22, -0.11, -15.73 	28.14, -7.12, -13.95 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	30.94, -2.04, -15.28 	28.58, -7.12, -13.88 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	30.45, -2.84, -15.10 	28.86, -6.90, -13.86 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	30.21, -2.94, -14.99 	28.96, -6.56, -13.81 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	30.14, -2.82, -14.92 	29.04, -6.28, -13.80 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	30.04, -2.81, -14.83 	29.09, -6.09, -13.76 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	29.99, -3.09, -14.83 	28.94, -6.05, -13.75 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	30.49, -2.99, -15.20 	28.74, -5.95, -13.76 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	32.01, -1.48, -15.71 	28.88, -5.85, -13.90 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	32.65, -0.54, -15.91 	29.03, -5.97, -13.97 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	32.16, -0.88, -15.88 	29.04, -6.35, -14.01 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	31.09, -1.89, -15.64 	29.08, -6.50, -14.13 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	30.10, -3.15, -15.29 	29.49, -6.11, -14.33 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	29.64, -3.77, -15.13 	30.08, -5.79, -14.48 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	29.57, -3.77, -15.26 	30.73, -5.85, -14.44 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	29.52, -3.76, -15.35 	30.91, -6.35, -14.40 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	29.67, -4.09, -15.46 	30.64, -7.05, -14.41 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	30.06, -4.38, -15.58 	30.44, -7.65, -14.42 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	30.54, -4.58, -15.71 	30.37, -8.04, -14.49 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	30.93, -4.74, -15.81 	30.23, -8.27, -14.62 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	31.35, -4.97, -15.81 	30.22, -8.56, -14.72 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	31.78, -5.21, -15.81 	30.36, -9.10, -14.71 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	32.13, -5.68, -15.75 	30.73, -9.66, -14.62 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	32.45, -6.50, -15.64 	31.38, -9.97, -14.57 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	32.66, -7.48, -15.57 	32.04, -10.03, -14.60 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	33.18, -8.22, -15.71 	32.66, -9.99, -14.59 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	33.92, -8.62, -15.96 	32.96, -10.12, -14.59 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	34.47, -8.70, -16.20 	33.10, -10.53, -14.60 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	34.76, -8.28, -16.29 	32.98, -10.89, -14.55 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	34.88, -7.88, -16.23 	32.81, -11.10, -14.54 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	35.11, -7.65, -16.10 	32.72, -11.19, -14.57 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	35.21, -7.60, -15.98 	32.79, -11.13, -14.55 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	35.14, -7.57, -15.89 	32.95, -10.95, -14.59 	0.00, 30.00 	9,51,24,859		inf,inf	0,0 	0
0       	34.99, -7.58, -15.82 	33.00, -10.84, -14.60 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	34.91, -7.56, -15.76 	33.17, -10.86, -14.54 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	34.83, -7.55, -15.71 	33.20, -10.85, -14.50 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	34.74, -7.46, -15.69 	33.24, -10.82, -14.42 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	34.70, -7.41, -15.72 	33.15, -10.81, -14.39 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	34.78, -7.30, -15.71 	33.09, -10.85, -14.36 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	34.80, -7.30, -15.71 	33.07, -10.81, -14.37 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	34.84, -7.12, -15.75 	32.96, -10.90, -14.36 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	35.09, -6.89, -15.74 	32.90, -10.93, -14.34 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	35.31, -6.64, -15.79 	33.00, -10.86, -14.37 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	34.90, -6.45, -15.81 	33.11, -10.79, -14.37 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	33.79, -5.61, -15.58 	33.27, -10.67, -14.37 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	32.93, -4.44, -15.56 	33.35, -10.53, -14.31 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	32.43, -3.88, -15.79 	33.66, -10.32, -14.26 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	32.23, -3.52, -15.94 	33.95, -9.95, -14.26 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	32.17, -3.26, -15.99 	33.38, -9.00, -14.25 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	31.86, -2.94, -16.04 	31.88, -8.29, -14.35 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	31.21, -2.44, -16.07 	30.22, -8.04, -14.61 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	30.68, -1.66, -16.04 	29.22, -7.91, -14.79 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	30.11, -0.94, -15.97 	28.68, -7.81, -14.79 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	29.30, -0.34, -15.91 	28.52, -7.73, -14.65 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	28.05, -0.15, -15.78 	28.48, -7.52, -14.54 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	26.62, -0.29, -15.42 	28.43, -7.04, -14.48 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	25.51, -0.16, -15.07 	28.15, -6.63, -14.37 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	24.90, 0.60, -15.02 	27.45, -6.53, -14.15 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	24.38, 1.38, -15.12 	26.51, -6.58, -13.90 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	23.44, 1.34, -14.92 	25.52, -6.45, -13.78 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	22.41, 1.32, -14.58 	24.57, -6.01, -13.80 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	21.87, 2.01, -14.48 	23.68, -5.46, -13.87 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	21.72, 2.77, -14.42 	22.85, -4.76, -13.90 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	21.30, 2.82, -14.08 	22.27, -4.06, -13.76 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	20.27, 2.45, -13.56 	21.87, -3.30, -13.55 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	18.97, 2.26, -13.03 	21.54, -2.77, -13.25 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	17.74, 2.11, -12.51 	21.01, -2.45, -12.88 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	16.79, 1.86, -12.02 	20.36, -2.14, -12.52 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	15.94, 1.56, -11.61 	19.45, -1.72, -12.23 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	15.24, 1.50, -11.23 	18.46, -1.39, -12.04 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	14.82, 1.53, -10.83 	17.75, -1.25, -11.87 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	14.66, 1.49, -10.40 	17.41, -1.27, -11.58 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	14.45, 1.46, -10.09 	17.08, -1.27, -11.13 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	14.16, 1.55, -9.93 	16.49, -1.34, -10.61 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	13.99, 1.47, -9.76 	15.86, -1.48, -10.25 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	13.77, 1.10, -9.52 	15.58, -1.66, -10.10 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	13.30, 0.60, -9.36 	15.64, -1.71, -10.08 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	12.57, 0.07, -9.21 	15.49, -1.68, -10.04 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	11.89, -0.49, -8.97 	15.00, -1.70, -9.88 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	11.36, -0.99, -8.85 	14.46, -1.83, -9.76 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	11.11, -1.16, -8.96 	13.98, -2.02, -9.74 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	10.89, -1.28, -9.12 	13.53, -2.20, -9.75 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	10.76, -1.48, -9.19 	13.36, -2.34, -9.77 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	10.64, -1.72, -9.15 	13.61, -2.46, -9.81 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	10.59, -1.87, -9.11 	13.80, -2.55, -9.88 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	10.64, -1.91, -9.12 	13.80, -2.59, -9.93 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	10.69, -1.97, -9.15 	13.71, -2.59, -9.94 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	10.63, -2.18, -9.25 	13.62, -2.53, -9.95 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	10.21, -2.49, -9.38 	13.61, -2.48, -9.97 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	9.68, -2.73, -9.53 	13.64, -2.40, -10.10 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	9.44, -2.84, -9.63 	13.73, -2.35, -10.27 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	9.48, -2.88, -9.76 	13.72, -2.41, -10.38 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	9.57, -2.88, -9.90 	13.63, -2.54, -10.46 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	9.62, -2.87, -10.00 	13.60, -2.65, -10.49 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	9.65, -2.94, -10.03 	13.61, -2.78, -10.50 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	9.65, -3.03, -10.02 	13.66, -2.79, -10.51 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	9.67, -3.05, -10.01 	13.73, -2.85, -10.51 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	9.65, -3.01, -10.04 	13.77, -2.90, -10.53 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	9.71, -2.98, -10.06 	13.82, -2.90, -10.55 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	9.74, -2.97, -10.09 	13.86, -2.93, -10.56 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	9.71, -2.91, -10.14 	13.85, -2.92, -10.59 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	9.69, -2.90, -10.18 	13.92, -2.87, -10.62 	0.00, 30.00 	9,51,24,860		inf,inf	0,0 	0
0       	9.67, -2.89, -10.18 	13.90, -2.80, -10.63 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	9.62, -2.89, -10.18 	13.91, -2.74, -10.64 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	9.63, -2.86, -10.20 	14.01, -2.70, -10.67 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	9.69, -2.77, -10.21 	14.10, -2.67, -10.71 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	9.81, -2.63, -10.23 	14.26, -2.62, -10.79 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	9.90, -2.46, -10.27 	14.49, -2.51, -10.88 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	9.93, -2.14, -10.35 	14.65, -2.31, -10.99 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	9.84, -1.78, -10.37 	14.61, -2.06, -11.11 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	9.76, -1.22, -10.45 	14.30, -1.78, -11.22 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	9.69, -0.39, -10.64 	13.88, -1.55, -11.20 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	9.49, 0.16, -10.81 	13.46, -1.39, -11.07 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	9.35, 0.12, -10.64 	13.19, -1.37, -10.98 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	9.35, 0.09, -10.48 	12.98, -1.33, -11.00 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	9.36, 0.20, -10.42 	13.02, -1.31, -11.04 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	9.26, 0.33, -10.41 	13.03, -1.30, -11.01 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	9.15, 0.39, -10.35 	12.88, -1.37, -10.89 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	9.02, 0.43, -10.31 	12.56, -1.39, -10.75 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	8.79, 0.39, -10.27 	12.05, -1.45, -10.64 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	8.18, 0.23, -10.19 	11.31, -1.56, -10.49 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	6.96, -0.17, -9.99 	10.32, -1.76, -10.31 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	5.35, -0.61, -9.64 	9.49, -2.00, -10.10 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	4.79, -0.49, -9.58 	9.16, -2.19, -10.00 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	4.72, -0.29, -9.53 	9.32, -2.33, -9.95 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	4.94, -0.19, -9.40 	9.36, -2.33, -9.91 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	5.05, -0.13, -9.30 	9.18, -2.34, -9.85 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	4.72, -0.09, -9.23 	8.87, -2.38, -9.83 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	4.22, -0.16, -9.12 	8.62, -2.36, -9.84 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	3.76, -0.29, -9.01 	8.31, -2.32, -9.85 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	3.41, -0.23, -9.08 	8.02, -2.27, -9.82 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	3.14, 0.05, -9.26 	7.69, -2.25, -9.80 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	2.88, 0.20, -9.30 	7.34, -2.32, -9.75 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	2.63, 0.08, -9.22 	6.95, -2.38, -9.69 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	2.44, 0.01, -9.16 	6.64, -2.44, -9.60 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	2.42, 0.08, -9.15 	6.42, -2.56, -9.46 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	2.55, 0.05, -9.05 	6.20, -2.73, -9.34 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	2.70, -0.03, -8.89 	5.93, -2.90, -9.22 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	2.73, 0.01, -8.79 	5.82, -3.01, -9.08 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	2.72, 0.22, -8.81 	5.76, -3.01, -8.96 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	2.63, 0.35, -8.85 	5.72, -2.94, -8.90 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	2.42, 0.38, -8.89 	5.59, -2.90, -8.92 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	2.08, 0.40, -8.91 	5.40, -2.86, -8.95 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	1.74, 0.44, -8.89 	5.28, -2.82, -9.00 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	1.46, 0.46, -8.80 	5.19, -2.83, -9.01 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	1.44, 0.27, -8.56 	4.99, -2.91, -8.95 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	1.40, 0.10, -8.20 	4.77, -3.05, -8.85 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	1.20, -0.02, -7.84 	4.50, -3.22, -8.76 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	0.98, -0.28, -7.54 	4.26, -3.39, -8.71 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	0.74, -0.48, -7.35 	3.88, -3.60, -8.63 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	0.53, -0.58, -7.22 	3.59, -3.69, -8.52 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	0.33, -0.61, -7.12 	3.55, -3.56, -8.46 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	0.19, -0.68, -7.09 	3.69, -3.42, -8.49 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	0.08, -0.74, -7.06 	3.70, -3.37, -8.48 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	0.01, -0.73, -7.06 	3.46, -3.39, -8.42 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	-0.03, -0.68, -7.08 	3.27, -3.44, -8.39 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	-0.16, -0.70, -7.06 	3.26, -3.48, -8.37 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	-0.25, -0.72, -7.04 	3.26, -3.49, -8.36 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	-0.33, -0.67, -7.02 	3.30, -3.47, -8.35 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	-0.23, -0.54, -7.02 	3.29, -3.44, -8.30 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	-0.09, -0.54, -6.99 	3.23, -3.46, -8.25 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	-0.23, -0.69, -6.93 	3.16, -3.50, -8.18 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	-0.39, -0.78, -6.88 	3.08, -3.51, -8.13 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	-0.50, -0.80, -6.85 	3.02, -3.51, -8.12 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	-0.52, -0.81, -6.83 	2.96, -3.50, -8.10 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
0       	-0.52, -0.75, -6.84 	2.92, -3.49, -8.09 	0.00, 30.00 	9,51,24,861		inf,inf	0,0 	0
