#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	5.04, -23.96, -10.12 	45.03, 19.99, -20.13 	0.00, 30.00 	14,1,26,190		0.00,0.00	0,0 	0
0       	-2.65, 1.34, -7.01 	21.45, -20.18, -7.58 	0.00, 30.00 	14,1,26,206		inf,inf	0,0 	0
0       	-2.78, 1.29, -7.06 	21.42, -20.19, -7.60 	0.00, 30.00 	14,1,26,206		inf,inf	0,0 	0
0       	-2.76, 1.23, -7.08 	21.33, -20.21, -7.59 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-2.60, 1.20, -7.11 	21.30, -20.19, -7.58 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-2.41, 1.23, -7.14 	21.33, -20.17, -7.62 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-2.26, 1.28, -7.18 	21.34, -20.19, -7.62 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-2.16, 1.28, -7.18 	21.38, -20.20, -7.61 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-2.13, 1.24, -7.14 	21.41, -20.19, -7.61 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-2.14, 1.19, -7.11 	21.41, -20.18, -7.64 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-2.14, 1.18, -7.10 	21.48, -20.19, -7.64 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-2.17, 1.16, -7.06 	21.47, -20.20, -7.64 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-2.12, 1.12, -7.05 	21.42, -20.17, -7.63 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-2.09, 1.08, -7.05 	21.41, -20.22, -7.62 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-2.05, 1.06, -7.08 	21.36, -20.21, -7.63 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.93, 1.11, -7.12 	21.36, -20.23, -7.65 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.83, 1.11, -7.12 	21.35, -20.26, -7.64 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.79, 1.13, -7.14 	21.34, -20.31, -7.62 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.76, 1.15, -7.15 	21.37, -20.30, -7.61 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.81, 1.11, -7.13 	21.31, -20.34, -7.60 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.88, 1.08, -7.12 	21.35, -20.37, -7.59 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-2.05, 1.08, -7.12 	21.36, -20.41, -7.57 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-2.24, 1.10, -7.15 	21.27, -20.47, -7.53 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-2.24, 1.04, -7.12 	21.26, -20.52, -7.51 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-2.12, 0.95, -7.09 	21.21, -20.55, -7.53 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-2.07, 0.93, -7.11 	21.15, -20.57, -7.50 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-2.06, 0.94, -7.10 	21.18, -20.61, -7.52 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.97, 0.96, -7.09 	21.16, -20.60, -7.55 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.98, 0.98, -7.09 	21.17, -20.64, -7.53 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.97, 0.99, -7.09 	21.19, -20.66, -7.54 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.94, 1.00, -7.10 	21.25, -20.69, -7.56 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.92, 1.02, -7.10 	21.33, -20.77, -7.52 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.94, 0.98, -7.08 	21.25, -20.83, -7.51 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.99, 0.95, -7.07 	21.24, -20.81, -7.48 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-2.06, 0.90, -7.04 	21.15, -20.92, -7.49 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-2.08, 0.86, -7.03 	21.18, -20.96, -7.47 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-2.07, 0.82, -7.03 	21.12, -21.00, -7.48 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.98, 0.83, -7.03 	21.11, -21.05, -7.50 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.94, 0.85, -7.04 	21.14, -21.11, -7.46 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.87, 0.88, -7.06 	21.19, -21.18, -7.40 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.81, 0.92, -7.07 	21.23, -21.23, -7.37 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.76, 0.94, -7.07 	21.24, -21.34, -7.37 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.75, 0.94, -7.05 	21.28, -21.36, -7.41 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.76, 0.93, -7.04 	21.23, -21.47, -7.40 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.75, 0.92, -7.04 	21.15, -21.51, -7.38 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.77, 0.91, -7.05 	21.13, -21.52, -7.39 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.77, 0.91, -7.06 	21.13, -21.53, -7.39 	0.00, 30.00 	14,1,26,207		-nan,inf	0,0 	0
0       	-1.68, 0.86, -7.05 	21.17, -21.52, -7.39 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.66, 0.87, -7.06 	21.17, -21.54, -7.38 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.60, 0.91, -7.08 	21.25, -21.55, -7.41 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.59, 0.93, -7.08 	21.27, -21.56, -7.41 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.56, 0.93, -7.06 	21.27, -21.56, -7.39 	0.00, 30.00 	14,1,26,207		inf,-nan	0,0 	0
0       	-1.60, 0.93, -7.05 	21.22, -21.60, -7.38 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.60, 0.95, -7.05 	21.21, -21.59, -7.41 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.64, 0.93, -7.04 	21.18, -21.61, -7.38 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.63, 0.90, -7.04 	21.09, -21.63, -7.40 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.61, 0.89, -7.07 	21.09, -21.64, -7.40 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.52, 0.90, -7.11 	21.03, -21.69, -7.38 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.47, 0.89, -7.11 	21.03, -21.70, -7.37 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.40, 0.90, -7.11 	21.07, -21.73, -7.38 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.34, 0.88, -7.11 	21.09, -21.74, -7.37 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.30, 0.91, -7.11 	21.09, -21.74, -7.38 	0.00, 30.00 	14,1,26,207		inf,-nan	0,0 	0
0       	-1.25, 0.86, -7.08 	21.15, -21.76, -7.37 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.23, 0.82, -7.08 	21.10, -21.74, -7.38 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.21, 0.75, -7.07 	21.07, -21.77, -7.40 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.13, 0.67, -7.07 	21.04, -21.76, -7.40 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-1.02, 0.60, -7.08 	21.02, -21.78, -7.37 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-0.78, 0.54, -7.08 	21.03, -21.79, -7.37 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-0.51, 0.52, -7.12 	21.06, -21.82, -7.37 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-0.30, 0.52, -7.13 	21.07, -21.77, -7.37 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-0.16, 0.51, -7.10 	21.07, -21.82, -7.39 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-0.12, 0.45, -7.08 	21.05, -21.81, -7.37 	0.00, 30.00 	14,1,26,207		inf,inf	0,0 	0
0       	-0.11, 0.39, -7.05 	21.06, -21.83, -7.33 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	-0.16, 0.32, -7.05 	21.02, -21.80, -7.30 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	-0.18, 0.24, -7.03 	20.99, -21.76, -7.28 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	-0.19, 0.21, -7.04 	20.99, -21.73, -7.28 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	-0.19, 0.18, -7.05 	20.89, -21.75, -7.28 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	-0.18, 0.16, -7.05 	20.74, -21.79, -7.26 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	-0.19, 0.15, -7.06 	20.61, -21.79, -7.28 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	-0.12, 0.13, -7.06 	20.59, -21.81, -7.31 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	-0.10, 0.10, -7.08 	20.67, -21.82, -7.31 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	-0.08, 0.09, -7.08 	20.75, -21.87, -7.29 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	-0.02, 0.11, -7.07 	20.84, -21.87, -7.33 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	-0.02, 0.08, -7.06 	20.96, -21.87, -7.29 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	0.02, 0.06, -7.06 	20.90, -21.86, -7.26 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	0.01, 0.05, -7.07 	20.72, -21.88, -7.25 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	-0.04, 0.02, -7.07 	20.60, -21.97, -7.24 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	-0.04, 0.00, -7.06 	20.54, -21.92, -7.31 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	-0.02, -0.01, -7.05 	20.54, -21.94, -7.34 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	-0.03, -0.02, -7.05 	20.58, -21.94, -7.42 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	0.00, -0.03, -7.07 	20.64, -21.91, -7.39 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	-0.01, -0.02, -7.06 	20.64, -21.92, -7.40 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	0.01, -0.01, -7.05 	20.64, -21.90, -7.41 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	0.02, -0.02, -7.05 	20.69, -21.89, -7.39 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	0.03, -0.04, -7.06 	20.68, -21.90, -7.38 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	0.05, -0.04, -7.05 	20.70, -21.92, -7.37 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	0.01, -0.04, -7.05 	20.63, -21.90, -7.36 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	0.01, -0.04, -7.06 	20.60, -21.91, -7.35 	0.00, 30.00 	14,1,26,208		-nan,inf	0,0 	0
0       	0.03, -0.05, -7.05 	20.54, -21.92, -7.34 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	0.03, -0.05, -7.05 	20.59, -21.90, -7.34 	0.00, 30.00 	14,1,26,208		-nan,inf	0,0 	0
0       	0.04, -0.05, -7.05 	20.60, -21.90, -7.36 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	0.03, -0.05, -7.05 	20.60, -21.90, -7.33 	0.00, 30.00 	14,1,26,208		inf,-nan	0,0 	0
0       	0.03, -0.06, -7.04 	20.62, -21.88, -7.33 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	0.02, -0.05, -7.05 	20.68, -21.88, -7.33 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	0.02, -0.06, -7.05 	20.68, -21.86, -7.32 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	0.02, -0.06, -7.05 	20.64, -21.86, -7.32 	0.00, 30.00 	14,1,26,208		-nan,inf	0,0 	0
0       	0.03, -0.06, -7.05 	20.65, -21.88, -7.30 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	0.03, -0.06, -7.05 	20.56, -21.88, -7.28 	0.00, 30.00 	14,1,26,208		-nan,inf	0,0 	0
0       	0.02, -0.07, -7.05 	20.51, -21.91, -7.28 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	0.02, -0.07, -7.06 	20.50, -21.89, -7.26 	0.00, 30.00 	14,1,26,208		-nan,inf	0,0 	0
0       	0.04, -0.08, -7.05 	20.45, -21.90, -7.27 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	0.03, -0.08, -7.06 	20.48, -21.92, -7.27 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	0.02, -0.08, -7.06 	20.48, -21.93, -7.24 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	0.01, -0.08, -7.05 	20.52, -21.95, -7.23 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	0.02, -0.08, -7.06 	20.56, -21.92, -7.23 	0.00, 30.00 	14,1,26,208		inf,inf	0,0 	0
0       	0.03, -0.07, -7.06 	20.56, -21.92, -7.23 	0.00, 30.00 	14,1,26,209		inf,-nan	0,0 	0
0       	0.03, -0.10, -7.05 	20.57, -21.93, -7.20 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	0.06, -0.06, -7.05 	20.51, -21.90, -7.23 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	0.04, -0.06, -7.06 	20.51, -21.90, -7.23 	0.00, 30.00 	14,1,26,209		inf,-nan	0,0 	0
0       	0.06, -0.06, -7.06 	20.49, -21.93, -7.23 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	0.05, -0.07, -7.07 	20.47, -21.99, -7.23 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	0.04, -0.06, -7.08 	20.47, -21.99, -7.24 	0.00, 30.00 	14,1,26,209		inf,-nan	0,0 	0
0       	0.05, -0.06, -7.08 	20.43, -22.02, -7.22 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	0.05, -0.04, -7.08 	20.43, -22.01, -7.22 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	0.11, -0.03, -7.08 	20.47, -22.01, -7.23 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	0.07, -0.04, -7.06 	20.49, -22.00, -7.25 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	0.07, -0.03, -7.07 	20.48, -21.99, -7.26 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	0.07, -0.03, -7.07 	20.43, -22.00, -7.26 	0.00, 30.00 	14,1,26,209		-nan,inf	0,0 	0
0       	0.06, -0.02, -7.06 	20.43, -22.01, -7.26 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	0.06, -0.03, -7.05 	20.36, -22.00, -7.26 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	0.04, -0.03, -7.06 	20.32, -21.98, -7.27 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	0.02, -0.03, -7.07 	20.31, -21.98, -7.27 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	0.06, -0.02, -7.06 	20.31, -21.99, -7.27 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	0.09, -0.01, -7.05 	20.34, -21.99, -7.28 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	0.07, -0.01, -7.06 	20.33, -22.00, -7.28 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	0.09, 0.02, -7.06 	20.37, -21.97, -7.27 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	0.09, 0.01, -7.06 	20.37, -21.97, -7.27 	0.00, 30.00 	14,1,26,209		inf,-nan	0,0 	0
0       	0.08, -0.00, -7.05 	20.33, -21.99, -7.29 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	0.04, 0.01, -7.04 	20.33, -21.99, -7.29 	0.00, 30.00 	14,1,26,209		inf,-nan	0,0 	0
0       	0.03, 0.01, -7.04 	20.26, -21.99, -7.26 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	0.01, 0.01, -7.06 	20.26, -21.99, -7.26 	0.00, 30.00 	14,1,26,209		inf,-nan	0,0 	0
0       	-0.00, 0.02, -7.06 	20.21, -22.00, -7.26 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	-0.02, 0.06, -7.07 	20.20, -21.99, -7.27 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	-0.06, 0.08, -7.06 	20.25, -21.99, -7.26 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
0       	-0.07, 0.14, -7.05 	20.25, -22.00, -7.26 	0.00, 30.00 	14,1,26,209		inf,inf	0,0 	0
4       	-0.06, 0.17, -7.04 	20.20, -22.00, -7.27 	0.00, 30.00 	14,1,26,214		8.30,13.74	0,0 	0
13      	-0.17, 0.23, -7.04 	20.17, -21.98, -7.26 	0.00, 30.00 	14,1,26,224		13.26,3.44	0,0 	0
22      	-0.27, 0.24, -7.04 	20.17, -21.96, -7.28 	0.00, 30.00 	14,1,26,233		11.34,2.34	0,0 	0
31      	-0.38, 0.23, -7.00 	20.19, -21.93, -7.27 	0.00, 30.00 	14,1,26,243		12.24,4.21	0,0 	0
40      	-0.47, 0.19, -6.99 	20.19, -21.94, -7.29 	0.00, 30.00 	14,1,26,253		11.84,1.17	0,0 	0
49      	-0.55, 0.17, -6.99 	20.15, -21.97, -7.27 	0.00, 30.00 	14,1,26,263		8.61,5.92	0,0 	0
58      	-0.57, 0.17, -6.99 	20.13, -21.93, -7.28 	0.00, 30.00 	14,1,26,272		2.45,5.35	0,0 	0
67      	-0.54, 0.17, -7.01 	20.14, -21.95, -7.29 	0.00, 30.00 	14,1,26,282		3.67,2.68	0,0 	0
76      	-0.46, 0.20, -7.02 	20.18, -21.94, -7.30 	0.00, 30.00 	14,1,26,292		8.81,4.98	0,0 	0
85      	-0.46, 0.22, -7.04 	20.17, -21.95, -7.32 	0.00, 30.00 	14,1,26,301		2.35,1.66	0,0 	0
94      	-0.43, 0.20, -7.03 	20.17, -21.96, -7.33 	0.00, 30.00 	14,1,26,311		4.42,1.17	0,0 	0
103     	-0.42, 0.23, -7.03 	20.24, -21.95, -7.33 	0.00, 30.00 	14,1,26,321		3.69,7.38	0,0 	0
112     	-0.43, 0.23, -7.02 	20.28, -21.93, -7.35 	0.00, 30.00 	14,1,26,330		1.22,4.98	0,0 	0
121     	-0.42, 0.23, -7.03 	20.27, -21.92, -7.37 	0.00, 30.00 	14,1,26,340		1.22,1.72	0,0 	0
130     	-0.44, 0.22, -7.05 	20.27, -21.95, -7.35 	0.00, 30.00 	14,1,26,350		2.68,3.51	0,0 	0
139     	-0.43, 0.23, -7.04 	20.19, -21.96, -7.35 	0.00, 30.00 	14,1,26,359		1.67,8.55	0,0 	0
148     	-0.49, 0.23, -7.07 	20.19, -21.97, -7.32 	0.00, 30.00 	14,1,26,369		6.12,1.17	0,0 	0
157     	-0.46, 0.21, -7.08 	20.16, -22.01, -7.32 	0.00, 30.00 	14,1,26,379		3.44,6.65	0,0 	0
166     	-0.44, 0.21, -7.08 	20.15, -21.99, -7.34 	0.00, 30.00 	14,1,26,388		2.45,2.34	0,0 	0
175     	-0.38, 0.18, -7.08 	20.11, -22.02, -7.33 	0.00, 30.00 	14,1,26,398		7.16,5.34	0,0 	0
184     	-0.33, 0.18, -7.07 	20.11, -22.02, -7.31 	0.00, 30.00 	14,1,26,408		6.12,0.00	0,0 	0
193     	-0.31, 0.20, -7.07 	20.16, -21.99, -7.30 	0.00, 30.00 	14,1,26,417		2.68,6.46	0,0 	0
202     	-0.38, 0.17, -7.02 	20.11, -22.00, -7.29 	0.00, 30.00 	14,1,26,427		8.81,6.10	0,0 	0
211     	-0.48, 0.14, -6.99 	20.11, -21.99, -7.29 	0.00, 30.00 	14,1,26,437		11.19,1.17	0,0 	0
220     	-0.55, 0.11, -6.97 	20.10, -21.98, -7.28 	0.00, 30.00 	14,1,26,446		9.16,1.72	0,0 	0
229     	-0.59, 0.07, -6.96 	20.16, -21.98, -7.26 	0.00, 30.00 	14,1,26,456		5.94,7.46	0,0 	0
238     	-0.63, 0.04, -6.95 	20.06, -21.99, -7.25 	0.00, 30.00 	14,1,26,466		5.94,10.99	0,0 	0
247     	-0.63, 0.03, -6.95 	20.09, -22.02, -7.25 	0.00, 30.00 	14,1,26,475		1.17,4.34	0,0 	0
256     	-0.63, 0.03, -6.96 	20.03, -22.02, -7.26 	0.00, 30.00 	14,1,26,485		0.00,6.10	0,0 	0
265     	-0.62, 0.02, -6.96 	20.05, -22.04, -7.28 	0.00, 30.00 	14,1,26,495		1.72,2.68	0,0 	0
274     	-0.58, 0.02, -6.97 	20.06, -22.04, -7.27 	0.00, 30.00 	14,1,26,505		4.90,1.22	0,0 	0
283     	-0.56, 0.04, -6.97 	20.11, -22.03, -7.27 	0.00, 30.00 	14,1,26,514		3.34,6.18	0,0 	0
292     	-0.57, 0.06, -6.97 	20.16, -22.01, -7.25 	0.00, 30.00 	14,1,26,524		2.68,4.98	0,0 	0
301     	-0.54, 0.10, -6.97 	20.21, -22.01, -7.25 	0.00, 30.00 	14,1,26,534		5.01,6.10	0,0 	0
310     	-0.56, 0.11, -6.95 	20.23, -22.01, -7.24 	0.00, 30.00 	14,1,26,543		2.75,2.44	0,0 	0
319     	-0.54, 0.14, -6.96 	20.12, -22.03, -7.26 	0.00, 30.00 	14,1,26,553		4.22,12.23	0,0 	0
328     	-0.56, 0.17, -6.96 	20.09, -22.05, -7.25 	0.00, 30.00 	14,1,26,563		3.76,4.28	0,0 	0
337     	-0.58, 0.21, -6.97 	20.09, -22.05, -7.26 	0.00, 30.00 	14,1,26,572		5.36,0.00	0,0 	0
346     	-0.51, 0.29, -6.98 	20.04, -22.03, -7.28 	0.00, 30.00 	14,1,26,582		11.68,6.61	0,0 	0
355     	-0.49, 0.35, -6.99 	19.99, -22.00, -7.29 	0.00, 30.00 	14,1,26,592		7.83,6.11	0,0 	0
364     	-0.41, 0.49, -7.00 	20.03, -22.02, -7.29 	0.00, 30.00 	14,1,26,601		16.89,5.49	0,0 	0
373     	-0.34, 0.60, -7.00 	20.07, -21.97, -7.31 	0.00, 30.00 	14,1,26,611		14.31,7.49	0,0 	0
382     	-0.30, 0.75, -7.00 	20.07, -21.96, -7.30 	0.00, 30.00 	14,1,26,621		17.34,1.17	0,0 	0
391     	-0.22, 0.93, -6.99 	20.12, -21.94, -7.31 	0.00, 30.00 	14,1,26,630		22.47,4.98	0,0 	0
400     	-0.24, 1.17, -7.00 	20.10, -21.93, -7.30 	0.00, 30.00 	14,1,26,640		26.97,1.72	0,0 	0
409     	-0.35, 1.39, -7.01 	20.11, -21.96, -7.35 	0.00, 30.00 	14,1,26,650		26.79,3.51	0,0 	0
418     	-0.36, 1.49, -7.01 	20.07, -21.97, -7.35 	0.00, 30.00 	14,1,26,659		11.73,3.66	0,0 	0
427     	-0.30, 1.58, -7.03 	20.03, -21.97, -7.34 	0.00, 30.00 	14,1,26,669		11.73,4.88	0,0 	0
436     	-0.34, 1.61, -7.07 	20.02, -22.00, -7.37 	0.00, 30.00 	14,1,26,679		5.17,3.68	0,0 	0
445     	-0.29, 1.66, -7.11 	20.04, -21.98, -7.36 	0.00, 30.00 	14,1,26,688		7.59,3.32	0,0 	0
454     	-0.23, 1.70, -7.11 	20.04, -21.99, -7.39 	0.00, 30.00 	14,1,26,698		8.59,1.17	0,0 	0
463     	-0.23, 1.73, -7.13 	20.13, -21.93, -7.43 	0.00, 30.00 	14,1,26,708		3.52,11.21	0,0 	0
472     	-0.18, 1.77, -7.12 	20.23, -21.98, -7.43 	0.00, 30.00 	14,1,26,718		6.96,12.62	0,0 	0
481     	-0.15, 1.82, -7.10 	20.34, -21.90, -7.48 	0.00, 30.00 	14,1,26,727		6.82,15.49	0,0 	0
490     	-0.17, 1.86, -7.07 	20.35, -21.89, -7.52 	0.00, 30.00 	14,1,26,737		5.36,1.66	0,0 	0
499     	-0.24, 1.94, -7.04 	20.47, -21.87, -7.54 	0.00, 30.00 	14,1,26,747		11.36,13.44	0,0 	0
508     	-0.40, 1.98, -7.03 	20.50, -21.89, -7.55 	0.00, 30.00 	14,1,26,756		17.91,3.44	0,0 	0
517     	-0.54, 1.98, -7.02 	20.45, -21.87, -7.62 	0.00, 30.00 	14,1,26,766		16.00,5.49	0,0 	0
526     	-0.56, 2.01, -7.00 	20.35, -21.85, -7.63 	0.00, 30.00 	14,1,26,776		4.35,11.31	0,0 	0
535     	-0.55, 2.11, -7.01 	20.31, -21.83, -7.63 	0.00, 30.00 	14,1,26,785		10.76,5.16	0,0 	0
544     	-0.55, 2.23, -7.04 	20.41, -21.79, -7.70 	0.00, 30.00 	14,1,26,795		14.09,11.42	0,0 	0
553     	-0.50, 2.31, -7.05 	20.50, -21.78, -7.71 	0.00, 30.00 	14,1,26,805		10.08,9.77	0,0 	0
562     	-0.48, 2.36, -7.05 	20.57, -21.73, -7.74 	0.00, 30.00 	14,1,26,814		6.82,10.19	0,0 	0
571     	-0.51, 2.42, -7.06 	20.66, -21.74, -7.77 	0.00, 30.00 	14,1,26,824		8.04,10.12	0,0 	0
580     	-0.53, 2.44, -7.05 	20.73, -21.75, -7.80 	0.00, 30.00 	14,1,26,834		2.68,7.46	0,0 	0
589     	-0.56, 2.47, -7.05 	20.80, -21.72, -7.79 	0.00, 30.00 	14,1,26,843		5.17,8.78	0,0 	0
598     	-0.59, 2.50, -7.05 	20.82, -21.72, -7.77 	0.00, 30.00 	14,1,26,853		4.35,2.44	0,0 	0
607     	-0.63, 2.50, -7.05 	20.79, -21.72, -7.76 	0.00, 30.00 	14,1,26,863		4.90,3.66	0,0 	0
