#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	-64.45, -13.52, 22.07 	-48.50, -9.96, -7.61 	0.00, 30.00 	14,37,49,468		0.00,0.00	0,0 	0
0       	48.05, -39.36, -16.49 	50.85, -40.51, -17.05 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	47.94, -39.53, -16.54 	51.13, -40.82, -17.03 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	48.00, -39.63, -16.56 	51.33, -41.12, -17.02 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	48.02, -39.86, -16.55 	51.50, -41.45, -17.04 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	48.17, -40.08, -16.56 	51.63, -41.70, -17.02 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	48.49, -40.20, -16.59 	51.64, -41.80, -17.03 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	48.64, -40.26, -16.63 	51.77, -41.86, -17.07 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	49.01, -40.43, -16.62 	51.98, -41.88, -17.11 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	49.15, -40.91, -16.60 	52.13, -41.93, -17.17 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	49.10, -41.41, -16.55 	52.21, -42.13, -17.18 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	49.11, -41.97, -16.50 	52.47, -42.46, -17.16 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	49.01, -42.56, -16.48 	52.65, -42.96, -17.11 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	49.16, -42.90, -16.48 	52.88, -43.36, -17.03 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	49.40, -42.92, -16.57 	53.04, -43.81, -17.01 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	49.74, -42.81, -16.66 	53.47, -43.92, -17.01 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	49.92, -42.83, -16.68 	53.47, -44.13, -17.00 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	50.12, -42.94, -16.69 	53.49, -44.15, -17.02 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	50.26, -43.07, -16.69 	53.32, -44.24, -17.07 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	50.36, -43.24, -16.68 	53.41, -44.34, -17.11 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	50.48, -43.43, -16.66 	53.50, -44.44, -17.17 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	50.43, -43.69, -16.60 	53.57, -44.56, -17.18 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	50.22, -43.94, -16.58 	53.74, -44.73, -17.15 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	50.00, -44.20, -16.57 	53.78, -44.99, -17.10 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	49.94, -44.34, -16.55 	53.78, -45.18, -17.06 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	50.04, -44.36, -16.56 	53.88, -45.33, -17.04 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	50.26, -44.29, -16.58 	54.10, -45.30, -17.02 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	50.38, -44.24, -16.58 	54.16, -45.41, -16.98 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	50.65, -44.14, -16.60 	54.26, -45.42, -16.98 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	50.74, -44.25, -16.59 	54.33, -45.49, -16.96 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	50.77, -44.32, -16.57 	54.35, -45.50, -16.98 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	50.91, -44.47, -16.55 	54.44, -45.53, -17.01 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	50.84, -44.53, -16.55 	54.51, -45.63, -17.02 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	50.87, -44.60, -16.54 	54.71, -45.76, -16.98 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	50.95, -44.63, -16.53 	54.74, -45.86, -16.98 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	51.06, -44.66, -16.53 	54.98, -45.93, -16.95 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	51.18, -44.65, -16.53 	55.10, -46.09, -16.92 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	51.40, -44.63, -16.53 	55.19, -46.05, -16.91 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	51.41, -44.58, -16.54 	55.27, -46.15, -16.88 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	51.61, -44.53, -16.50 	55.39, -46.11, -16.87 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	51.87, -44.48, -16.50 	55.33, -46.13, -16.86 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	52.07, -44.39, -16.49 	55.53, -46.13, -16.84 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	52.29, -44.39, -16.46 	55.54, -46.19, -16.84 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	52.52, -44.45, -16.40 	55.62, -46.16, -16.83 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	52.66, -44.56, -16.34 	55.89, -46.15, -16.82 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	52.78, -44.54, -16.34 	56.15, -46.04, -16.79 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	53.21, -44.26, -16.38 	56.49, -45.92, -16.77 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	53.63, -44.00, -16.37 	56.61, -45.72, -16.77 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	54.22, -43.61, -16.41 	56.92, -45.47, -16.75 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	54.76, -43.19, -16.41 	57.17, -45.32, -16.73 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	55.07, -42.86, -16.40 	57.55, -44.97, -16.76 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	55.35, -42.69, -16.33 	57.95, -44.60, -16.76 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	55.41, -42.47, -16.33 	58.18, -44.41, -16.73 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	55.70, -42.17, -16.33 	58.46, -44.25, -16.68 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	55.86, -41.95, -16.34 	58.61, -44.16, -16.64 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	56.10, -41.63, -16.35 	58.98, -44.06, -16.60 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	56.45, -41.27, -16.36 	59.51, -43.79, -16.59 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	56.74, -40.79, -16.39 	59.70, -43.43, -16.59 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	57.28, -40.23, -16.40 	60.22, -43.00, -16.58 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	57.93, -39.66, -16.37 	60.73, -42.28, -16.61 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	58.32, -39.15, -16.30 	61.35, -41.46, -16.60 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	58.37, -38.55, -16.25 	61.76, -40.50, -16.65 	0.00, 30.00 	14,37,49,486		inf,inf	0,0 	0
0       	58.28, -37.78, -16.19 	62.05, -39.52, -16.66 	0.00, 30.00 	14,37,49,572		inf,inf	0,0 	0
0       	58.55, -36.62, -16.15 	62.18, -38.68, -16.59 	0.00, 30.00 	14,37,49,572		inf,inf	0,0 	0
0       	58.88, -34.90, -16.18 	62.22, -37.63, -16.57 	0.00, 30.00 	14,37,49,572		inf,inf	0,0 	0
0       	59.31, -32.32, -16.43 	62.74, -36.23, -16.57 	0.00, 30.00 	14,37,49,572		inf,inf	0,0 	0
0       	60.13, -28.88, -16.86 	63.28, -34.50, -16.62 	0.00, 30.00 	14,37,49,572		inf,inf	0,0 	0
0       	60.73, -26.56, -17.27 	63.54, -32.13, -16.71 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	58.98, -27.23, -17.33 	63.15, -29.25, -16.89 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	54.94, -30.73, -16.94 	61.76, -27.16, -17.07 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	51.42, -32.70, -16.66 	60.14, -25.87, -17.12 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	50.68, -30.55, -16.79 	59.98, -24.65, -17.09 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	51.47, -27.02, -16.84 	60.40, -23.68, -17.09 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	52.17, -24.17, -16.77 	60.50, -23.03, -17.13 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	51.87, -21.92, -16.82 	60.12, -22.52, -17.17 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	50.89, -20.33, -16.92 	59.47, -21.77, -17.22 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	49.83, -19.36, -16.98 	58.47, -20.72, -17.25 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	49.00, -18.65, -17.06 	57.28, -19.40, -17.31 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	48.10, -17.65, -17.21 	55.66, -18.07, -17.43 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	46.87, -16.73, -17.33 	53.87, -16.78, -17.63 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	45.39, -16.27, -17.32 	52.48, -15.25, -17.90 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	43.72, -16.14, -17.19 	51.29, -13.96, -18.10 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	41.62, -16.07, -16.98 	49.53, -13.56, -18.15 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	39.23, -16.04, -16.64 	47.19, -13.97, -18.05 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	37.27, -15.84, -16.29 	44.71, -14.50, -17.86 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	36.03, -15.06, -16.02 	42.29, -14.57, -17.61 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	35.26, -14.07, -15.82 	40.05, -14.13, -17.36 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	34.54, -13.30, -15.67 	38.03, -13.40, -17.12 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	33.81, -12.82, -15.49 	36.43, -12.51, -16.91 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	33.20, -12.12, -15.29 	34.91, -11.85, -16.69 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	32.79, -11.39, -15.08 	33.53, -11.35, -16.46 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	32.42, -10.87, -14.92 	32.30, -11.00, -16.21 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	32.02, -10.77, -14.73 	31.45, -10.63, -15.98 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	31.59, -10.61, -14.49 	30.92, -10.32, -15.79 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	31.40, -10.20, -14.26 	30.81, -10.03, -15.66 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	31.81, -9.69, -14.17 	31.06, -9.63, -15.62 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	32.42, -9.28, -14.21 	31.39, -9.18, -15.59 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	32.72, -9.05, -14.25 	31.26, -8.86, -15.49 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	32.84, -8.87, -14.28 	30.99, -8.66, -15.36 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	33.42, -8.67, -14.36 	31.17, -8.18, -15.32 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	34.71, -8.12, -14.52 	31.99, -7.50, -15.36 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	36.56, -7.08, -14.73 	33.28, -6.71, -15.46 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	38.41, -6.12, -14.92 	34.97, -5.71, -15.62 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	39.95, -5.75, -15.01 	36.95, -4.58, -15.83 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	41.33, -5.64, -15.05 	38.64, -3.84, -15.96 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	42.80, -5.35, -15.13 	40.09, -3.68, -16.01 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	44.13, -5.17, -15.19 	41.54, -3.59, -16.04 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	45.44, -5.22, -15.30 	42.78, -3.35, -16.10 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	46.77, -5.13, -15.47 	43.79, -3.13, -16.11 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	48.03, -4.55, -15.69 	44.77, -2.79, -16.16 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	49.29, -3.84, -15.91 	45.96, -2.24, -16.27 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	50.52, -3.49, -16.11 	47.17, -1.85, -16.38 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	51.41, -3.45, -16.26 	48.27, -1.66, -16.53 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	51.87, -3.58, -16.34 	49.38, -1.35, -16.75 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	52.19, -3.82, -16.36 	50.48, -0.91, -16.98 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	52.61, -3.95, -16.41 	51.40, -0.82, -17.13 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	53.26, -3.78, -16.49 	51.93, -1.16, -17.14 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	53.91, -3.37, -16.53 	52.25, -1.62, -17.09 	0.00, 30.00 	14,37,49,573		inf,inf	0,0 	0
0       	54.59, -2.93, -16.57 	52.47, -1.82, -17.05 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	55.48, -2.52, -16.67 	52.92, -1.46, -17.04 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	56.37, -2.14, -16.79 	53.69, -0.65, -17.10 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	56.94, -1.91, -16.88 	54.47, 0.04, -17.19 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	57.15, -1.84, -16.98 	55.12, 0.36, -17.28 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	57.16, -1.89, -17.12 	55.58, 0.34, -17.37 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	57.13, -2.00, -17.18 	55.72, 0.00, -17.44 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	56.98, -2.08, -17.20 	55.70, -0.43, -17.53 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	56.81, -2.20, -17.23 	55.62, -0.71, -17.61 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	56.67, -2.28, -17.27 	55.43, -0.86, -17.65 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	56.58, -2.36, -17.32 	55.27, -0.89, -17.71 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	56.47, -2.42, -17.38 	54.93, -0.88, -17.75 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	56.31, -2.48, -17.46 	54.66, -0.84, -17.80 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	56.01, -2.54, -17.55 	54.43, -0.83, -17.85 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	55.70, -2.65, -17.62 	54.22, -0.79, -17.92 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	55.28, -2.73, -17.69 	53.99, -0.80, -17.97 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	54.88, -2.84, -17.75 	53.61, -0.95, -18.04 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	54.44, -3.08, -17.85 	53.10, -1.24, -18.14 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	53.89, -3.44, -17.95 	52.32, -1.71, -18.27 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	53.48, -3.89, -18.05 	51.51, -2.14, -18.44 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	53.20, -4.31, -18.23 	51.02, -2.15, -18.62 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	53.19, -4.56, -18.44 	50.76, -2.12, -18.75 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	53.35, -4.53, -18.62 	50.46, -2.22, -18.87 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	53.45, -4.53, -18.76 	50.17, -2.36, -19.01 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	53.24, -4.79, -18.94 	49.79, -2.78, -19.10 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	52.77, -5.17, -19.05 	49.44, -3.65, -19.15 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	52.65, -5.34, -19.02 	49.34, -4.54, -19.19 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	53.08, -5.15, -19.05 	49.90, -4.47, -19.28 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	53.38, -5.27, -19.14 	51.07, -3.55, -19.45 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	53.52, -5.83, -19.16 	51.79, -3.10, -19.61 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	53.62, -6.49, -19.16 	51.90, -3.37, -19.69 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	54.08, -6.58, -19.27 	51.86, -3.74, -19.75 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	54.76, -6.27, -19.51 	51.91, -4.11, -19.83 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	55.32, -6.02, -19.71 	52.10, -4.56, -19.90 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	55.95, -5.83, -19.83 	52.15, -5.01, -20.00 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	56.37, -5.63, -19.94 	52.43, -5.18, -20.11 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	56.66, -5.45, -20.08 	52.85, -5.22, -20.20 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	1
0       	56.97, -5.34, -20.18 	53.31, -5.19, -20.27 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	57.21, -5.47, -20.21 	53.76, -5.21, -20.36 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	57.34, -5.65, -20.25 	54.18, -5.20, -20.46 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	57.58, -5.81, -20.32 	54.50, -5.13, -20.55 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	57.85, -5.85, -20.40 	54.90, -5.16, -20.62 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	58.18, -5.88, -20.44 	55.12, -5.30, -20.71 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	58.30, -5.87, -20.50 	55.24, -5.50, -20.82 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	58.28, -5.75, -20.58 	55.15, -5.83, -20.89 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	58.22, -5.54, -20.66 	55.00, -5.99, -20.94 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	58.14, -5.35, -20.73 	54.95, -5.91, -20.98 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	57.81, -5.14, -20.76 	54.90, -5.83, -21.03 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	56.97, -4.97, -20.74 	54.60, -5.92, -21.05 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	55.46, -5.11, -20.48 	53.88, -6.34, -20.98 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	54.35, -5.57, -20.21 	53.00, -6.51, -20.80 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	53.83, -5.52, -20.20 	52.66, -5.94, -20.65 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	53.25, -4.91, -20.27 	52.02, -5.55, -20.53 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	52.26, -4.26, -20.20 	50.51, -5.62, -20.43 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	50.93, -3.92, -20.08 	48.66, -5.82, -20.33 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	49.35, -3.79, -20.02 	47.00, -5.80, -20.20 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	47.80, -3.95, -19.85 	45.63, -5.75, -20.02 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	46.06, -4.24, -19.51 	44.03, -5.77, -19.81 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	44.15, -4.69, -19.09 	42.56, -5.59, -19.61 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	42.28, -5.06, -18.71 	41.58, -4.91, -19.42 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	40.72, -5.14, -18.36 	40.54, -4.39, -19.16 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	39.42, -5.03, -18.01 	39.06, -4.32, -18.81 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	37.95, -5.04, -17.72 	37.15, -4.36, -18.43 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	36.24, -5.04, -17.43 	35.23, -4.17, -18.04 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	34.51, -4.93, -17.09 	33.48, -3.87, -17.70 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	32.95, -4.84, -16.71 	31.68, -3.75, -17.36 	0.00, 30.00 	14,37,49,574		inf,inf	0,0 	0
0       	31.39, -4.93, -16.31 	29.89, -3.90, -16.97 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	29.87, -5.12, -15.92 	28.33, -4.26, -16.53 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	28.42, -5.31, -15.50 	26.84, -4.64, -16.08 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	26.98, -5.53, -15.02 	25.23, -5.00, -15.63 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	25.92, -5.89, -14.56 	23.63, -5.31, -15.14 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	24.59, -6.01, -14.18 	22.22, -5.56, -14.65 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	23.28, -6.00, -13.80 	20.98, -5.56, -14.22 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	21.94, -5.70, -13.46 	19.74, -5.40, -13.81 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	20.60, -5.42, -13.10 	18.40, -5.24, -13.45 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	19.46, -5.24, -12.74 	17.13, -5.20, -13.03 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	18.52, -4.86, -12.41 	16.00, -5.09, -12.66 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	17.82, -4.47, -12.09 	15.05, -4.91, -12.31 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	17.04, -4.21, -11.76 	14.31, -4.65, -12.01 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	16.36, -4.01, -11.43 	13.67, -4.41, -11.74 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	15.61, -3.70, -11.12 	12.96, -4.18, -11.46 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	14.98, -3.41, -10.82 	12.21, -3.73, -11.21 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	14.38, -3.26, -10.49 	11.36, -3.34, -10.97 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	13.79, -3.00, -10.20 	10.68, -2.95, -10.69 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	13.19, -2.53, -9.94 	10.11, -2.65, -10.35 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	12.68, -2.18, -9.70 	9.77, -2.27, -10.05 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	12.19, -2.04, -9.44 	9.52, -1.89, -9.82 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	11.80, -1.80, -9.18 	9.24, -1.57, -9.62 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	11.63, -1.40, -8.93 	8.95, -1.31, -9.40 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	11.60, -1.02, -8.72 	8.63, -1.02, -9.14 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	11.52, -0.85, -8.50 	8.29, -0.80, -8.87 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	11.26, -0.71, -8.32 	7.96, -0.58, -8.60 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	10.89, -0.54, -8.16 	7.59, -0.42, -8.37 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	10.49, -0.43, -8.02 	7.31, -0.26, -8.19 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	10.15, -0.47, -7.92 	6.98, -0.15, -8.05 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	9.73, -0.50, -7.88 	6.69, -0.13, -7.95 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	9.33, -0.56, -7.83 	6.41, -0.18, -7.88 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	9.09, -0.77, -7.77 	6.17, -0.27, -7.85 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	9.01, -1.02, -7.71 	5.99, -0.40, -7.83 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
0       	8.99, -1.16, -7.70 	5.89, -0.61, -7.80 	0.00, 30.00 	14,37,49,575		inf,inf	0,0 	0
