#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	-35.29, 38.83, -9.69 	11.02, -2.06, -11.31 	0.00, 10.00 	17,44,6,45		0.00,0.00	0,0 	0
0       	-34.28, 38.94, -9.73 	10.23, -2.16, -11.00 	0.00, 10.00 	17,44,6,66		-nan,inf	0,0 	0
0       	-34.28, 38.94, -9.73 	10.22, -2.17, -11.01 	0.00, 10.00 	17,44,6,66		-nan,inf	0,0 	0
0       	-34.28, 38.94, -9.73 	10.25, -2.17, -10.99 	0.00, 10.00 	17,44,6,66		-nan,inf	0,0 	0
0       	-34.28, 38.94, -9.73 	10.25, -2.16, -10.99 	0.00, 10.00 	17,44,6,66		-nan,inf	0,0 	0
0       	-34.29, 38.94, -9.73 	10.25, -2.16, -10.99 	0.00, 10.00 	17,44,6,66		inf,-nan	0,0 	0
0       	-34.28, 38.94, -9.73 	10.25, -2.14, -11.00 	0.00, 10.00 	17,44,6,66		inf,inf	0,0 	0
0       	-34.28, 38.94, -9.73 	10.24, -2.15, -11.00 	0.00, 10.00 	17,44,6,66		-nan,inf	0,0 	0
0       	-34.27, 38.94, -9.73 	10.24, -2.12, -10.99 	0.00, 10.00 	17,44,6,66		inf,inf	0,0 	0
0       	-34.27, 38.94, -9.73 	10.22, -2.13, -10.99 	0.00, 10.00 	17,44,6,66		-nan,inf	0,0 	0
0       	-34.27, 38.94, -9.73 	10.22, -2.15, -10.99 	0.00, 10.00 	17,44,6,66		-nan,inf	0,0 	0
0       	-34.25, 38.94, -9.73 	10.22, -2.15, -10.99 	0.00, 10.00 	17,44,6,66		inf,-nan	0,0 	0
0       	-34.20, 38.92, -9.74 	10.22, -2.15, -11.00 	0.00, 10.00 	17,44,6,66		inf,-nan	0,0 	0
0       	-34.12, 38.90, -9.76 	10.22, -2.16, -11.00 	0.00, 10.00 	17,44,6,66		inf,inf	0,0 	0
0       	-34.04, 38.86, -9.79 	10.23, -2.16, -11.00 	0.00, 10.00 	17,44,6,66		inf,inf	0,0 	0
0       	-33.95, 38.81, -9.81 	10.22, -2.17, -10.99 	0.00, 10.00 	17,44,6,66		inf,inf	0,0 	0
0       	-33.88, 38.81, -9.86 	10.22, -2.17, -10.98 	0.00, 10.00 	17,44,6,66		inf,-nan	0,0 	0
0       	-33.83, 38.84, -9.91 	10.24, -2.17, -10.98 	0.00, 10.00 	17,44,6,66		inf,inf	0,0 	0
0       	-33.76, 38.83, -9.95 	10.24, -2.15, -10.99 	0.00, 10.00 	17,44,6,66		inf,inf	0,0 	0
0       	-33.73, 38.83, -9.99 	10.23, -2.15, -10.99 	0.00, 10.00 	17,44,6,66		inf,inf	0,0 	0
0       	-33.69, 38.78, -10.01 	10.25, -2.16, -10.98 	0.00, 10.00 	17,44,6,66		inf,inf	0,0 	0
0       	-33.64, 38.73, -10.04 	10.26, -2.15, -10.99 	0.00, 10.00 	17,44,6,66		inf,inf	0,0 	0
0       	-33.60, 38.67, -10.05 	10.25, -2.16, -10.98 	0.00, 10.00 	17,44,6,66		inf,inf	0,0 	0
0       	-33.54, 38.65, -10.07 	10.27, -2.16, -10.98 	0.00, 10.00 	17,44,6,66		inf,inf	0,0 	0
0       	-33.47, 38.63, -10.09 	10.27, -2.16, -10.98 	0.00, 10.00 	17,44,6,66		inf,-nan	0,0 	0
0       	-33.41, 38.66, -10.10 	10.27, -2.16, -10.98 	0.00, 10.00 	17,44,6,66		inf,-nan	0,0 	0
0       	-33.38, 38.70, -10.10 	10.26, -2.17, -10.99 	0.00, 10.00 	17,44,6,66		inf,inf	0,0 	0
0       	-33.37, 38.75, -10.09 	10.24, -2.14, -11.00 	0.00, 10.00 	17,44,6,67		inf,inf	0,0 	0
0       	-33.36, 38.79, -10.07 	10.25, -2.13, -10.98 	0.00, 10.00 	17,44,6,67		inf,inf	0,0 	0
0       	-33.34, 38.85, -10.02 	10.24, -2.14, -10.98 	0.00, 10.00 	17,44,6,67		inf,inf	0,0 	0
0       	-33.46, 39.02, -9.79 	10.23, -2.15, -10.97 	0.00, 10.00 	17,44,6,67		inf,inf	0,0 	0
0       	-33.65, 39.21, -9.47 	10.22, -2.13, -10.98 	0.00, 10.00 	17,44,6,67		inf,inf	0,0 	0
0       	-33.69, 39.32, -9.36 	10.25, -2.13, -10.98 	0.00, 10.00 	17,44,6,67		inf,inf	0,0 	0
0       	-33.72, 39.40, -9.32 	10.25, -2.14, -10.99 	0.00, 10.00 	17,44,6,67		inf,inf	0,0 	0
0       	-33.77, 39.41, -9.31 	10.22, -2.14, -10.98 	0.00, 10.00 	17,44,6,67		inf,inf	0,0 	0
0       	-33.79, 39.38, -9.33 	10.22, -2.14, -10.98 	0.00, 10.00 	17,44,6,67		inf,-nan	0,0 	0
0       	-33.80, 39.39, -9.40 	10.25, -2.14, -10.97 	0.00, 10.00 	17,44,6,67		inf,inf	0,0 	0
0       	-33.81, 39.41, -9.44 	10.25, -2.14, -10.98 	0.00, 10.00 	17,44,6,67		inf,-nan	0,0 	0
0       	-33.81, 39.37, -9.45 	10.28, -2.13, -10.97 	0.00, 10.00 	17,44,6,67		inf,inf	0,0 	0
0       	-33.82, 39.37, -9.47 	10.26, -2.13, -10.97 	0.00, 10.00 	17,44,6,67		inf,inf	0,0 	0
0       	-33.82, 39.37, -9.47 	10.26, -2.13, -10.97 	0.00, 10.00 	17,44,6,67		-nan,-nan	0,0 	0
0       	-33.82, 39.34, -9.48 	10.28, -2.13, -10.97 	0.00, 10.00 	17,44,6,67		inf,inf	0,0 	0
0       	-33.80, 39.30, -9.55 	10.29, -2.11, -10.98 	0.00, 10.00 	17,44,6,67		inf,inf	0,0 	0
0       	-33.74, 39.16, -9.71 	10.28, -2.11, -10.98 	0.00, 10.00 	17,44,6,67		inf,inf	0,0 	0
0       	-33.62, 39.05, -9.87 	10.31, -2.11, -10.98 	0.00, 10.00 	17,44,6,67		inf,inf	0,0 	0
0       	-33.53, 39.01, -9.92 	10.28, -2.13, -10.97 	0.00, 10.00 	17,44,6,67		inf,inf	0,0 	0
0       	-33.46, 38.97, -9.95 	10.31, -2.12, -10.97 	0.00, 10.00 	17,44,6,67		inf,inf	0,0 	0
0       	-33.41, 38.96, -9.98 	10.31, -2.12, -10.97 	0.00, 10.00 	17,44,6,67		inf,-nan	0,0 	0
0       	-33.38, 38.98, -9.99 	10.29, -2.14, -10.97 	0.00, 10.00 	17,44,6,67		inf,inf	0,0 	0
0       	-33.38, 38.98, -9.99 	10.32, -2.10, -10.98 	0.00, 10.00 	17,44,6,67		-nan,inf	0,0 	0
0       	-33.36, 38.96, -9.98 	10.31, -2.12, -10.97 	0.00, 10.00 	17,44,6,67		inf,inf	0,0 	0
0       	-33.34, 38.93, -9.98 	10.29, -2.12, -10.97 	0.00, 10.00 	17,44,6,67		inf,inf	0,0 	0
0       	-33.33, 38.90, -9.96 	10.30, -2.13, -10.97 	0.00, 10.00 	17,44,6,67		inf,inf	0,0 	0
0       	-33.33, 38.90, -9.96 	10.28, -2.14, -10.97 	0.00, 10.00 	17,44,6,68		-nan,inf	0,0 	0
0       	-33.31, 38.87, -9.95 	10.28, -2.16, -10.96 	0.00, 10.00 	17,44,6,68		inf,inf	0,0 	0
0       	-33.31, 38.88, -9.95 	10.31, -2.15, -10.94 	0.00, 10.00 	17,44,6,68		inf,inf	0,0 	0
0       	-33.30, 38.88, -9.95 	10.31, -2.15, -10.94 	0.00, 10.00 	17,44,6,68		inf,-nan	0,0 	0
0       	-33.30, 38.88, -9.94 	10.34, -2.14, -10.95 	0.00, 10.00 	17,44,6,68		-nan,inf	0,0 	0
0       	-33.30, 38.87, -9.94 	10.31, -2.14, -10.96 	0.00, 10.00 	17,44,6,68		inf,inf	0,0 	0
0       	-33.31, 38.87, -9.94 	10.35, -2.14, -10.96 	0.00, 10.00 	17,44,6,68		inf,inf	0,0 	0
0       	-33.33, 38.88, -9.92 	10.33, -2.15, -10.95 	0.00, 10.00 	17,44,6,68		inf,inf	0,0 	0
0       	-33.35, 38.87, -9.91 	10.31, -2.15, -10.95 	0.00, 10.00 	17,44,6,68		inf,inf	0,0 	0
0       	-33.38, 38.87, -9.89 	10.32, -2.18, -10.95 	0.00, 10.00 	17,44,6,68		inf,inf	0,0 	0
0       	-33.41, 38.87, -9.87 	10.33, -2.18, -10.96 	0.00, 10.00 	17,44,6,68		inf,inf	0,0 	0
0       	-33.45, 38.87, -9.84 	10.34, -2.17, -10.96 	0.00, 10.00 	17,44,6,68		inf,inf	0,0 	0
0       	-33.48, 38.88, -9.82 	10.33, -2.19, -10.94 	0.00, 10.00 	17,44,6,68		inf,inf	0,0 	0
0       	-33.52, 38.91, -9.81 	10.37, -2.23, -10.93 	0.00, 10.00 	17,44,6,68		inf,inf	0,0 	0
0       	-33.54, 38.92, -9.79 	10.35, -2.22, -10.93 	0.00, 10.00 	17,44,6,68		inf,inf	0,0 	0
0       	-33.57, 38.99, -9.78 	10.36, -2.20, -10.94 	0.00, 10.00 	17,44,6,68		inf,inf	0,0 	0
0       	-33.60, 39.00, -9.77 	10.36, -2.20, -10.94 	0.00, 10.00 	17,44,6,68		inf,-nan	0,0 	0
0       	-33.63, 39.01, -9.76 	10.37, -2.22, -10.94 	0.00, 10.00 	17,44,6,68		inf,inf	0,0 	0
0       	-33.64, 39.02, -9.75 	10.38, -2.21, -10.94 	0.00, 10.00 	17,44,6,68		inf,inf	0,0 	0
0       	-33.66, 39.01, -9.73 	10.36, -2.23, -10.93 	0.00, 10.00 	17,44,6,68		inf,inf	0,0 	0
0       	-33.66, 39.01, -9.73 	10.35, -2.22, -10.93 	0.00, 10.00 	17,44,6,68		-nan,inf	0,0 	0
0       	-33.66, 39.01, -9.72 	10.39, -2.21, -10.93 	0.00, 10.00 	17,44,6,68		-nan,inf	0,0 	0
0       	-33.67, 39.00, -9.72 	10.40, -2.20, -10.94 	0.00, 10.00 	17,44,6,68		inf,inf	0,0 	0
0       	-33.67, 39.00, -9.71 	10.38, -2.21, -10.94 	0.00, 10.00 	17,44,6,68		-nan,inf	0,0 	0
0       	-33.67, 38.99, -9.72 	10.38, -2.22, -10.93 	0.00, 10.00 	17,44,6,68		inf,inf	0,0 	0
0       	-33.65, 38.99, -9.72 	10.39, -2.22, -10.93 	0.00, 10.00 	17,44,6,68		inf,inf	0,0 	0
0       	-33.66, 38.99, -9.72 	10.38, -2.22, -10.93 	0.00, 10.00 	17,44,6,69		inf,inf	0,0 	0
0       	-33.66, 39.00, -9.72 	10.39, -2.20, -10.94 	0.00, 10.00 	17,44,6,69		inf,inf	0,0 	0
0       	-33.66, 39.01, -9.72 	10.39, -2.21, -10.94 	0.00, 10.00 	17,44,6,69		inf,inf	0,0 	0
0       	-33.66, 39.01, -9.71 	10.36, -2.23, -10.93 	0.00, 10.00 	17,44,6,69		-nan,inf	0,0 	0
0       	-33.66, 39.02, -9.71 	10.36, -2.23, -10.93 	0.00, 10.00 	17,44,6,69		inf,-nan	0,0 	0
0       	-33.67, 39.01, -9.71 	10.39, -2.22, -10.94 	0.00, 10.00 	17,44,6,69		inf,inf	0,0 	0
0       	-33.65, 39.00, -9.70 	10.39, -2.22, -10.94 	0.00, 10.00 	17,44,6,69		inf,-nan	0,0 	0
0       	-33.66, 39.01, -9.70 	10.40, -2.23, -10.93 	0.00, 10.00 	17,44,6,69		inf,inf	0,0 	0
0       	-33.66, 39.02, -9.70 	10.38, -2.24, -10.92 	0.00, 10.00 	17,44,6,69		inf,inf	0,0 	0
0       	-33.66, 39.01, -9.70 	10.39, -2.22, -10.92 	0.00, 10.00 	17,44,6,69		inf,inf	0,0 	0
0       	-33.66, 39.03, -9.69 	10.37, -2.23, -10.93 	0.00, 10.00 	17,44,6,69		inf,inf	0,0 	0
0       	-33.66, 39.02, -9.69 	10.35, -2.24, -10.93 	0.00, 10.00 	17,44,6,69		inf,inf	0,0 	0
0       	-33.65, 39.03, -9.68 	10.37, -2.24, -10.93 	0.00, 10.00 	17,44,6,69		inf,inf	0,0 	0
0       	-33.67, 39.03, -9.68 	10.37, -2.24, -10.93 	0.00, 10.00 	17,44,6,69		inf,-nan	0,0 	0
0       	-33.66, 39.02, -9.67 	10.37, -2.24, -10.93 	0.00, 10.00 	17,44,6,69		inf,-nan	0,0 	0
0       	-33.66, 39.02, -9.67 	10.39, -2.23, -10.92 	0.00, 10.00 	17,44,6,69		-nan,inf	0,0 	0
0       	-33.66, 39.02, -9.66 	10.41, -2.22, -10.92 	0.00, 10.00 	17,44,6,69		-nan,inf	0,0 	0
0       	-33.66, 39.02, -9.66 	10.42, -2.22, -10.92 	0.00, 10.00 	17,44,6,69		-nan,inf	0,0 	0
0       	-33.67, 39.02, -9.66 	10.43, -2.22, -10.93 	0.00, 10.00 	17,44,6,69		inf,inf	0,0 	0
0       	-33.67, 39.02, -9.66 	10.43, -2.21, -10.93 	0.00, 10.00 	17,44,6,69		-nan,inf	0,0 	0
0       	-33.67, 39.02, -9.66 	10.41, -2.21, -10.93 	0.00, 10.00 	17,44,6,69		-nan,inf	0,0 	0
0       	-33.68, 39.03, -9.66 	10.40, -2.22, -10.93 	0.00, 10.00 	17,44,6,69		inf,inf	0,0 	0
0       	-33.67, 39.03, -9.66 	10.40, -2.22, -10.92 	0.00, 10.00 	17,44,6,69		inf,-nan	0,0 	0
0       	-33.67, 39.02, -9.66 	10.39, -2.21, -10.93 	0.00, 10.00 	17,44,6,69		inf,inf	0,0 	0
0       	-33.67, 39.03, -9.66 	10.41, -2.21, -10.93 	0.00, 10.00 	17,44,6,69		inf,inf	0,0 	0
0       	-33.67, 39.04, -9.65 	10.41, -2.21, -10.92 	0.00, 10.00 	17,44,6,69		inf,-nan	0,0 	0
0       	-33.67, 39.03, -9.66 	10.40, -2.23, -10.92 	0.00, 10.00 	17,44,6,69		inf,inf	0,0 	0
0       	-33.67, 39.02, -9.65 	10.40, -2.22, -10.92 	0.00, 10.00 	17,44,6,70		inf,inf	0,0 	0
0       	-33.67, 39.02, -9.65 	10.40, -2.22, -10.92 	0.00, 10.00 	17,44,6,70		-nan,-nan	0,0 	0
0       	-33.67, 39.02, -9.65 	10.40, -2.22, -10.92 	0.00, 10.00 	17,44,6,70		-nan,-nan	0,0 	0
0       	-33.67, 39.02, -9.65 	10.40, -2.22, -10.92 	0.00, 10.00 	17,44,6,70		-nan,-nan	0,0 	0
0       	-33.67, 39.02, -9.65 	10.38, -2.24, -10.92 	0.00, 10.00 	17,44,6,70		-nan,inf	0,0 	0
0       	-33.67, 39.02, -9.65 	10.41, -2.22, -10.92 	0.00, 10.00 	17,44,6,70		-nan,inf	0,0 	0
0       	-33.67, 39.02, -9.65 	10.40, -2.23, -10.91 	0.00, 10.00 	17,44,6,70		-nan,inf	0,0 	0
0       	-33.67, 39.02, -9.65 	10.42, -2.24, -10.92 	0.00, 10.00 	17,44,6,70		-nan,inf	0,0 	0
0       	-33.67, 39.02, -9.65 	10.42, -2.24, -10.92 	0.00, 10.00 	17,44,6,70		-nan,-nan	0,0 	0
0       	-33.67, 39.02, -9.65 	10.43, -2.23, -10.92 	0.00, 10.00 	17,44,6,70		-nan,inf	0,0 	0
0       	-33.67, 39.02, -9.65 	10.43, -2.23, -10.92 	0.00, 10.00 	17,44,6,70		-nan,-nan	0,0 	0
0       	-33.68, 39.02, -9.65 	10.41, -2.22, -10.92 	0.00, 10.00 	17,44,6,70		inf,inf	0,0 	0
0       	-33.68, 39.02, -9.65 	10.41, -2.21, -10.92 	0.00, 10.00 	17,44,6,70		-nan,inf	0,0 	0
0       	-33.67, 39.03, -9.65 	10.41, -2.20, -10.92 	0.00, 10.00 	17,44,6,70		inf,inf	0,0 	0
0       	-33.68, 39.02, -9.65 	10.39, -2.21, -10.92 	0.00, 10.00 	17,44,6,70		inf,inf	0,0 	0
0       	-33.68, 39.02, -9.65 	10.40, -2.21, -10.92 	0.00, 10.00 	17,44,6,70		-nan,inf	0,0 	0
0       	-33.68, 39.02, -9.65 	10.37, -2.22, -10.93 	0.00, 10.00 	17,44,6,70		-nan,inf	0,0 	0
0       	-33.68, 39.03, -9.65 	10.36, -2.23, -10.93 	0.00, 10.00 	17,44,6,70		inf,inf	0,0 	0
0       	-33.68, 39.02, -9.65 	10.37, -2.22, -10.92 	0.00, 10.00 	17,44,6,70		inf,inf	0,0 	0
0       	-33.69, 39.02, -9.65 	10.38, -2.25, -10.92 	0.00, 10.00 	17,44,6,70		inf,inf	0,0 	0
0       	-33.68, 39.03, -9.65 	10.37, -2.24, -10.92 	0.00, 10.00 	17,44,6,70		inf,inf	0,0 	0
0       	-33.68, 39.03, -9.65 	10.38, -2.24, -10.92 	0.00, 10.00 	17,44,6,70		-nan,inf	0,0 	0
0       	-33.68, 39.03, -9.65 	10.37, -2.25, -10.92 	0.00, 10.00 	17,44,6,70		-nan,inf	0,0 	0
0       	-33.68, 39.03, -9.65 	10.40, -2.22, -10.92 	0.00, 10.00 	17,44,6,70		-nan,inf	0,0 	0
0       	-33.69, 39.03, -9.65 	10.40, -2.22, -10.91 	0.00, 10.00 	17,44,6,70		inf,-nan	0,0 	0
0       	-33.69, 39.03, -9.64 	10.39, -2.23, -10.92 	0.00, 10.00 	17,44,6,70		-nan,inf	0,0 	0
0       	-33.70, 39.02, -9.64 	10.40, -2.26, -10.92 	0.00, 10.00 	17,44,6,71		inf,inf	0,0 	0
0       	-33.70, 39.02, -9.64 	10.39, -2.23, -10.92 	0.00, 10.00 	17,44,6,71		-nan,inf	0,0 	0
0       	-33.70, 39.02, -9.64 	10.39, -2.22, -10.92 	0.00, 10.00 	17,44,6,71		-nan,inf	0,0 	0
0       	-33.71, 39.03, -9.64 	10.39, -2.23, -10.92 	0.00, 10.00 	17,44,6,71		inf,inf	0,0 	0
0       	-33.72, 39.03, -9.64 	10.40, -2.24, -10.90 	0.00, 10.00 	17,44,6,71		inf,inf	0,0 	0
0       	-33.71, 39.03, -9.64 	10.42, -2.25, -10.90 	0.00, 10.00 	17,44,6,71		inf,inf	0,0 	0
0       	-33.70, 39.02, -9.63 	10.39, -2.26, -10.90 	0.00, 10.00 	17,44,6,71		inf,inf	0,0 	0
0       	-33.70, 39.02, -9.63 	10.39, -2.26, -10.91 	0.00, 10.00 	17,44,6,71		-nan,-nan	0,0 	0
0       	-33.70, 39.01, -9.63 	10.42, -2.22, -10.91 	0.00, 10.00 	17,44,6,71		inf,inf	0,0 	0
0       	-33.69, 39.01, -9.64 	10.42, -2.22, -10.91 	0.00, 10.00 	17,44,6,71		inf,-nan	0,0 	0
0       	-33.69, 39.01, -9.64 	10.42, -2.22, -10.91 	0.00, 10.00 	17,44,6,71		-nan,-nan	0,0 	0
0       	-33.69, 39.02, -9.63 	10.41, -2.22, -10.91 	0.00, 10.00 	17,44,6,71		inf,inf	0,0 	0
0       	-33.69, 39.02, -9.63 	10.42, -2.23, -10.91 	0.00, 10.00 	17,44,6,71		-nan,inf	0,0 	0
0       	-33.70, 39.02, -9.63 	10.37, -2.25, -10.92 	0.00, 10.00 	17,44,6,71		inf,inf	0,0 	0
0       	-33.69, 39.02, -9.63 	10.37, -2.25, -10.91 	0.00, 10.00 	17,44,6,71		inf,-nan	0,0 	0
0       	-33.69, 39.02, -9.63 	10.37, -2.25, -10.92 	0.00, 10.00 	17,44,6,71		-nan,-nan	0,0 	0
0       	-33.69, 39.01, -9.63 	10.37, -2.25, -10.90 	0.00, 10.00 	17,44,6,71		inf,-nan	0,0 	0
0       	-33.69, 39.01, -9.63 	10.39, -2.25, -10.91 	0.00, 10.00 	17,44,6,71		-nan,inf	0,0 	0
0       	-33.70, 39.01, -9.63 	10.39, -2.25, -10.91 	0.00, 10.00 	17,44,6,71		inf,-nan	0,0 	0
0       	-33.69, 39.01, -9.63 	10.37, -2.25, -10.91 	0.00, 10.00 	17,44,6,71		inf,inf	0,0 	0
0       	-33.68, 39.02, -9.63 	10.39, -2.21, -10.91 	0.00, 10.00 	17,44,6,71		inf,inf	0,0 	0
0       	-33.69, 39.02, -9.63 	10.39, -2.22, -10.91 	0.00, 10.00 	17,44,6,71		inf,inf	0,0 	0
0       	-33.69, 39.02, -9.63 	10.39, -2.21, -10.91 	0.00, 10.00 	17,44,6,71		-nan,inf	0,0 	0
0       	-33.69, 39.02, -9.63 	10.38, -2.24, -10.90 	0.00, 10.00 	17,44,6,71		-nan,inf	0,0 	0
0       	-33.70, 39.02, -9.63 	10.39, -2.22, -10.90 	0.00, 10.00 	17,44,6,72		inf,inf	0,0 	0
0       	-33.69, 39.02, -9.63 	10.38, -2.22, -10.90 	0.00, 10.00 	17,44,6,72		inf,inf	0,0 	0
0       	-33.69, 39.02, -9.63 	10.39, -2.21, -10.90 	0.00, 10.00 	17,44,6,72		-nan,inf	0,0 	0
0       	-33.69, 39.02, -9.63 	10.37, -2.23, -10.90 	0.00, 10.00 	17,44,6,72		-nan,inf	0,0 	0
0       	-33.69, 39.02, -9.63 	10.35, -2.19, -10.91 	0.00, 10.00 	17,44,6,72		-nan,inf	0,0 	0
0       	-33.69, 39.02, -9.63 	10.35, -2.19, -10.89 	0.00, 10.00 	17,44,6,72		-nan,-nan	0,0 	0
0       	-33.69, 39.02, -9.63 	10.35, -2.19, -10.89 	0.00, 10.00 	17,44,6,72		-nan,-nan	0,0 	0
0       	-33.69, 39.03, -9.63 	10.34, -2.21, -10.89 	0.00, 10.00 	17,44,6,72		inf,inf	0,0 	0
0       	-33.71, 39.03, -9.63 	10.36, -2.18, -10.88 	0.00, 10.00 	17,44,6,72		inf,inf	0,0 	0
0       	-33.69, 39.03, -9.63 	10.35, -2.16, -10.89 	0.00, 10.00 	17,44,6,72		inf,inf	0,0 	0
0       	-33.69, 39.03, -9.63 	10.34, -2.16, -10.89 	0.00, 10.00 	17,44,6,72		-nan,inf	0,0 	0
0       	-33.71, 39.03, -9.63 	10.34, -2.16, -10.89 	0.00, 10.00 	17,44,6,72		inf,-nan	0,0 	0
0       	-33.71, 39.03, -9.63 	10.37, -2.16, -10.89 	0.00, 10.00 	17,44,6,72		-nan,inf	0,0 	0
0       	-33.69, 39.03, -9.63 	10.36, -2.17, -10.89 	0.00, 10.00 	17,44,6,72		inf,inf	0,0 	0
0       	-33.69, 39.03, -9.63 	10.38, -2.16, -10.88 	0.00, 10.00 	17,44,6,72		-nan,inf	0,0 	0
0       	-33.69, 39.03, -9.63 	10.36, -2.14, -10.88 	0.00, 10.00 	17,44,6,72		-nan,inf	0,0 	0
0       	-33.71, 39.03, -9.63 	10.36, -2.14, -10.89 	0.00, 10.00 	17,44,6,72		inf,-nan	0,0 	0
0       	-33.69, 39.03, -9.63 	10.36, -2.15, -10.89 	0.00, 10.00 	17,44,6,72		inf,inf	0,0 	0
0       	-33.71, 39.03, -9.63 	10.35, -2.14, -10.89 	0.00, 10.00 	17,44,6,72		inf,inf	0,0 	0
0       	-33.69, 39.03, -9.63 	10.35, -2.14, -10.87 	0.00, 10.00 	17,44,6,72		inf,-nan	0,0 	0
0       	-33.71, 39.03, -9.62 	10.36, -2.12, -10.88 	0.00, 10.00 	17,44,6,72		inf,inf	0,0 	0
0       	-33.71, 39.03, -9.62 	10.34, -2.12, -10.89 	0.00, 10.00 	17,44,6,72		-nan,inf	0,0 	0
0       	-33.71, 39.03, -9.63 	10.35, -2.14, -10.87 	0.00, 10.00 	17,44,6,72		-nan,inf	0,0 	0
0       	-33.70, 39.02, -9.63 	10.35, -2.14, -10.87 	0.00, 10.00 	17,44,6,72		inf,-nan	0,0 	0
0       	-33.69, 39.03, -9.62 	10.35, -2.14, -10.87 	0.00, 10.00 	17,44,6,72		inf,-nan	0,0 	0
0       	-33.69, 39.02, -9.62 	10.34, -2.14, -10.88 	0.00, 10.00 	17,44,6,73		inf,inf	0,0 	0
0       	-33.70, 39.02, -9.62 	10.34, -2.14, -10.88 	0.00, 10.00 	17,44,6,73		inf,-nan	0,0 	0
0       	-33.69, 39.03, -9.62 	10.34, -2.14, -10.88 	0.00, 10.00 	17,44,6,73		inf,-nan	0,0 	0
0       	-33.68, 39.03, -9.63 	10.32, -2.14, -10.89 	0.00, 10.00 	17,44,6,73		inf,inf	0,0 	0
0       	-33.71, 39.03, -9.62 	10.34, -2.14, -10.88 	0.00, 10.00 	17,44,6,73		inf,inf	0,0 	0
0       	-33.71, 39.03, -9.63 	10.32, -2.14, -10.87 	0.00, 10.00 	17,44,6,73		-nan,inf	0,0 	0
0       	-33.71, 39.03, -9.63 	10.35, -2.15, -10.88 	0.00, 10.00 	17,44,6,73		-nan,inf	0,0 	0
0       	-33.71, 39.03, -9.62 	10.33, -2.15, -10.87 	0.00, 10.00 	17,44,6,73		-nan,inf	0,0 	0
0       	-33.69, 39.03, -9.62 	10.33, -2.15, -10.87 	0.00, 10.00 	17,44,6,73		inf,-nan	0,0 	0
0       	-33.71, 39.03, -9.62 	10.29, -2.17, -10.87 	0.00, 10.00 	17,44,6,73		inf,inf	0,0 	0
0       	-33.69, 39.03, -9.62 	10.29, -2.16, -10.87 	0.00, 10.00 	17,44,6,73		inf,inf	0,0 	0
0       	-33.68, 39.03, -9.62 	10.30, -2.14, -10.89 	0.00, 10.00 	17,44,6,73		inf,inf	0,0 	0
0       	-33.69, 39.03, -9.62 	10.27, -2.14, -10.89 	0.00, 10.00 	17,44,6,73		inf,inf	0,0 	0
0       	-33.69, 39.02, -9.62 	10.30, -2.12, -10.89 	0.00, 10.00 	17,44,6,73		inf,inf	0,0 	0
0       	-33.69, 39.03, -9.62 	10.31, -2.11, -10.89 	0.00, 10.00 	17,44,6,73		inf,inf	0,0 	0
0       	-33.68, 39.02, -9.62 	10.27, -2.12, -10.89 	0.00, 10.00 	17,44,6,73		inf,inf	0,0 	0
0       	-33.68, 39.02, -9.62 	10.25, -2.13, -10.89 	0.00, 10.00 	17,44,6,73		-nan,inf	0,0 	0
0       	-33.69, 39.03, -9.62 	10.29, -2.11, -10.89 	0.00, 10.00 	17,44,6,73		inf,inf	0,0 	0
0       	-33.69, 39.01, -9.62 	10.29, -2.15, -10.88 	0.00, 10.00 	17,44,6,73		inf,inf	0,0 	0
0       	-33.68, 39.01, -9.62 	10.31, -2.11, -10.88 	0.00, 10.00 	17,44,6,73		inf,inf	0,0 	0
0       	-33.67, 39.01, -9.62 	10.31, -2.11, -10.88 	0.00, 10.00 	17,44,6,73		inf,-nan	0,0 	0
0       	-33.68, 39.01, -9.62 	10.31, -2.11, -10.88 	0.00, 10.00 	17,44,6,73		inf,-nan	0,0 	0
0       	-33.68, 39.02, -9.62 	10.31, -2.11, -10.88 	0.00, 10.00 	17,44,6,73		inf,-nan	0,0 	0
0       	-33.67, 39.02, -9.62 	10.30, -2.13, -10.88 	0.00, 10.00 	17,44,6,73		inf,inf	0,0 	0
0       	-33.68, 39.02, -9.62 	10.26, -2.12, -10.89 	0.00, 10.00 	17,44,6,74		inf,inf	0,0 	0
0       	-33.67, 39.02, -9.62 	10.28, -2.13, -10.89 	0.00, 10.00 	17,44,6,74		inf,inf	0,0 	0
0       	-33.68, 39.02, -9.62 	10.28, -2.13, -10.89 	0.00, 10.00 	17,44,6,74		inf,-nan	0,0 	0
0       	-33.67, 39.01, -9.62 	10.29, -2.12, -10.89 	0.00, 10.00 	17,44,6,74		inf,inf	0,0 	0
0       	-33.67, 39.01, -9.61 	10.31, -2.13, -10.88 	0.00, 10.00 	17,44,6,74		-nan,inf	0,0 	0
0       	-33.67, 39.00, -9.61 	10.30, -2.13, -10.87 	0.00, 10.00 	17,44,6,74		inf,inf	0,0 	0
0       	-33.68, 39.01, -9.61 	10.27, -2.14, -10.88 	0.00, 10.00 	17,44,6,74		inf,inf	0,0 	0
0       	-33.67, 39.01, -9.61 	10.27, -2.15, -10.88 	0.00, 10.00 	17,44,6,74		inf,inf	0,0 	0
