#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	24.60, 0.56, -10.34 	16.80, 4.06, -10.31 	0.00, 30.00 	17,13,6,637		0.00,0.00	0,0 	0
0       	0.82, -0.08, -7.15 	-21.46, -14.73, -15.41 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	1.21, -0.15, -7.11 	-21.52, -14.76, -15.38 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	1.27, -0.16, -7.08 	-21.59, -14.82, -15.29 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	1.25, -0.11, -7.04 	-21.68, -14.89, -15.20 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	1.29, -0.14, -6.99 	-21.56, -14.99, -15.13 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	1.29, -0.17, -7.00 	-21.55, -15.08, -15.06 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	1.24, -0.17, -7.01 	-21.69, -15.05, -15.03 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	1.10, -0.17, -7.05 	-21.82, -14.79, -15.09 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.96, -0.20, -7.08 	-21.88, -14.66, -15.13 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.57, -0.32, -7.15 	-21.81, -14.64, -15.12 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.19, -0.36, -7.26 	-22.00, -14.71, -15.09 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.41, -0.29, -7.18 	-21.89, -14.74, -15.06 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.65, -0.32, -7.05 	-22.03, -14.72, -15.04 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.82, -0.36, -6.93 	-22.03, -14.73, -15.05 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.96, -0.32, -6.89 	-21.95, -14.78, -15.03 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.87, -0.28, -6.85 	-22.05, -14.74, -15.03 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.85, -0.26, -6.84 	-22.04, -14.77, -15.04 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.82, -0.26, -6.84 	-22.13, -14.77, -15.07 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.80, -0.25, -6.84 	-22.13, -14.77, -15.07 	0.00, 30.00 	17,13,6,659		inf,-nan	0,0 	0
0       	0.79, -0.24, -6.85 	-22.09, -14.79, -15.10 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.69, -0.22, -6.87 	-22.08, -14.79, -15.06 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.60, -0.18, -6.92 	-22.04, -14.77, -15.07 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.55, -0.08, -6.98 	-21.92, -14.85, -15.07 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.53, -0.11, -6.93 	-22.06, -14.89, -15.04 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.50, -0.22, -6.82 	-22.04, -14.91, -15.02 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.35, -0.21, -6.82 	-22.14, -14.95, -15.01 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.23, -0.14, -6.86 	-22.17, -14.91, -15.02 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.25, -0.13, -6.91 	-22.11, -14.90, -15.01 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.28, -0.11, -6.94 	-22.20, -14.96, -15.00 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.17, -0.13, -6.93 	-22.31, -14.94, -14.99 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.09, -0.10, -6.93 	-22.27, -15.04, -15.00 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.10, -0.11, -6.93 	-22.38, -15.06, -14.99 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.17, -0.11, -6.96 	-22.37, -15.12, -14.96 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.18, -0.10, -6.97 	-22.36, -15.09, -15.01 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.24, -0.09, -6.99 	-22.49, -15.16, -14.94 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.22, -0.12, -6.98 	-22.62, -15.12, -14.95 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.21, -0.17, -6.95 	-22.66, -15.10, -14.94 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.06, -0.18, -6.91 	-22.68, -15.16, -14.94 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	-0.10, -0.18, -6.92 	-22.84, -15.22, -14.93 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	-0.19, -0.17, -6.93 	-22.80, -15.22, -14.92 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	-0.21, -0.19, -6.97 	-22.81, -15.29, -14.92 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	-0.21, -0.17, -7.00 	-22.83, -15.29, -14.91 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
3       	-0.19, -0.18, -7.01 	-22.72, -15.28, -14.92 	0.00, 30.00 	17,13,6,663		6.87,36.90	0,0 	0
12      	-0.09, -0.20, -7.02 	-22.78, -15.27, -14.91 	0.00, 30.00 	17,13,6,672		11.05,7.23	0,0 	0
21      	0.00, -0.21, -7.02 	-22.91, -15.28, -14.89 	0.00, 30.00 	17,13,6,682		10.72,14.06	0,0 	0
30      	0.04, -0.23, -7.02 	-22.85, -15.27, -14.89 	0.00, 30.00 	17,13,6,692		4.58,7.03	0,0 	0
39      	0.02, -0.21, -7.02 	-23.01, -15.24, -14.88 	0.00, 30.00 	17,13,6,701		3.35,18.68	0,0 	0
48      	0.00, -0.21, -7.01 	-22.93, -15.24, -14.84 	0.00, 30.00 	17,13,6,711		1.76,8.96	0,0 	0
57      	0.00, -0.22, -7.00 	-22.91, -15.24, -14.84 	0.00, 30.00 	17,13,6,721		1.39,1.76	0,0 	0
66      	-0.01, -0.21, -7.00 	-22.89, -15.32, -14.87 	0.00, 30.00 	17,13,6,730		2.29,8.56	0,0 	0
75      	-0.05, -0.21, -7.00 	-22.96, -15.28, -14.87 	0.00, 30.00 	17,13,6,740		3.52,8.33	0,0 	0
84      	-0.04, -0.22, -7.00 	-22.92, -15.28, -14.88 	0.00, 30.00 	17,13,6,750		1.39,3.51	0,0 	0
93      	-0.04, -0.22, -7.00 	-22.93, -15.27, -14.88 	0.00, 30.00 	17,13,6,759		0.00,1.38	0,0 	0
102     	-0.04, -0.22, -7.00 	-22.93, -15.26, -14.89 	0.00, 30.00 	17,13,6,769		0.00,1.38	0,0 	0
111     	-0.04, -0.22, -7.00 	-22.89, -15.28, -14.90 	0.00, 30.00 	17,13,6,779		0.00,4.58	0,0 	0
120     	-0.05, -0.21, -7.00 	-22.89, -15.29, -14.86 	0.00, 30.00 	17,13,6,788		1.39,1.38	0,0 	0
129     	-0.04, -0.22, -7.00 	-22.89, -15.29, -14.86 	0.00, 30.00 	17,13,6,798		1.39,0.00	0,0 	0
138     	-0.04, -0.22, -7.00 	-22.88, -15.29, -14.86 	0.00, 30.00 	17,13,6,808		0.00,1.76	0,0 	0
147     	-0.04, -0.22, -7.00 	-22.92, -15.28, -14.88 	0.00, 30.00 	17,13,6,818		0.00,5.52	0,0 	0
156     	-0.03, -0.24, -7.00 	-22.86, -15.31, -14.88 	0.00, 30.00 	17,13,6,827		2.29,8.33	0,0 	0
165     	-0.05, -0.21, -7.00 	-22.92, -15.34, -14.86 	0.00, 30.00 	17,13,6,837		3.35,7.43	0,0 	0
174     	-0.08, -0.21, -7.00 	-22.92, -15.34, -14.87 	0.00, 30.00 	17,13,6,847		3.52,0.00	0,0 	0
183     	-0.09, -0.23, -7.00 	-22.89, -15.34, -14.86 	0.00, 30.00 	17,13,6,856		2.19,3.51	0,0 	0
192     	-0.09, -0.23, -7.00 	-22.90, -15.33, -14.88 	0.00, 30.00 	17,13,6,866		0.00,2.29	0,0 	0
201     	-0.09, -0.23, -7.00 	-22.89, -15.30, -14.89 	0.00, 30.00 	17,13,6,876		0.00,3.20	0,0 	0
210     	-0.06, -0.21, -7.02 	-22.89, -15.30, -14.89 	0.00, 30.00 	17,13,6,885		3.73,0.00	0,0 	0
219     	-0.06, -0.21, -7.02 	-22.87, -15.30, -14.88 	0.00, 30.00 	17,13,6,895		0.00,1.76	0,0 	0
228     	-0.06, -0.21, -7.02 	-22.88, -15.35, -14.86 	0.00, 30.00 	17,13,6,905		0.00,5.72	0,0 	0
237     	-0.09, -0.20, -7.02 	-22.87, -15.38, -14.85 	0.00, 30.00 	17,13,6,914		3.84,3.35	0,0 	0
246     	-0.09, -0.21, -7.01 	-22.86, -15.43, -14.82 	0.00, 30.00 	17,13,6,924		1.39,5.53	0,0 	0
255     	-0.11, -0.20, -7.01 	-22.86, -15.43, -14.82 	0.00, 30.00 	17,13,6,934		2.29,0.00	0,0 	0
264     	-0.13, -0.20, -7.02 	-22.80, -15.41, -14.82 	0.00, 30.00 	17,13,6,943		1.76,7.10	0,0 	0
273     	-0.13, -0.20, -7.00 	-22.81, -15.46, -14.80 	0.00, 30.00 	17,13,6,953		0.00,5.72	0,0 	0
282     	-0.13, -0.19, -7.02 	-22.90, -15.47, -14.82 	0.00, 30.00 	17,13,6,963		1.39,10.54	0,0 	0
291     	-0.11, -0.20, -7.02 	-22.93, -15.52, -14.80 	0.00, 30.00 	17,13,6,972		2.29,6.41	0,0 	0
300     	-0.13, -0.20, -7.02 	-22.90, -15.50, -14.79 	0.00, 30.00 	17,13,6,982		1.76,3.71	0,0 	0
309     	-0.13, -0.20, -7.02 	-22.90, -15.52, -14.79 	0.00, 30.00 	17,13,6,992		0.00,1.38	0,0 	0
318     	-0.11, -0.19, -7.03 	-22.90, -15.48, -14.81 	0.00, 30.00 	17,13,6,1		2.19,4.15	0,0 	0
327     	-0.11, -0.20, -7.02 	-22.92, -15.48, -14.77 	0.00, 30.00 	17,13,7,11		1.39,1.76	0,0 	0
336     	-0.09, -0.20, -7.03 	-22.88, -15.53, -14.77 	0.00, 30.00 	17,13,7,21		1.76,6.70	0,0 	0
345     	-0.08, -0.20, -7.03 	-22.88, -15.53, -14.77 	0.00, 30.00 	17,13,7,31		1.76,0.00	0,0 	0
354     	-0.08, -0.20, -7.03 	-22.94, -15.56, -14.75 	0.00, 30.00 	17,13,7,40		0.00,7.43	0,0 	0
363     	-0.11, -0.19, -7.04 	-22.89, -15.58, -14.77 	0.00, 30.00 	17,13,7,50		3.84,6.07	0,0 	0
372     	-0.10, -0.17, -7.04 	-22.88, -15.55, -14.78 	0.00, 30.00 	17,13,7,60		3.22,3.20	0,0 	0
381     	-0.10, -0.15, -7.06 	-22.86, -15.59, -14.79 	0.00, 30.00 	17,13,7,69		1.39,4.58	0,0 	0
390     	-0.09, -0.14, -7.07 	-22.91, -15.65, -14.79 	0.00, 30.00 	17,13,7,79		2.19,9.61	0,0 	0
399     	-0.03, -0.10, -7.08 	-22.91, -15.67, -14.77 	0.00, 30.00 	17,13,7,89		8.03,1.38	0,0 	0
408     	-0.07, -0.04, -7.09 	-22.93, -15.63, -14.78 	0.00, 30.00 	17,13,7,98		7.92,4.58	0,0 	0
417     	-0.13, 0.23, -7.13 	-22.93, -15.63, -14.78 	0.00, 30.00 	17,13,7,108		30.89,0.00	0,0 	0
426     	-0.13, 0.82, -7.19 	-22.93, -15.63, -14.78 	0.00, 30.00 	17,13,7,118		65.30,0.00	0,0 	0
435     	-0.12, 1.22, -7.24 	-22.93, -15.63, -14.78 	0.00, 30.00 	17,13,7,127		44.66,0.00	0,0 	0
444     	-0.20, 1.55, -7.37 	-22.88, -15.63, -14.78 	0.00, 30.00 	17,13,7,137		38.08,5.27	0,0 	0
453     	-0.25, 1.99, -7.50 	-22.88, -15.68, -14.75 	0.00, 30.00 	17,13,7,147		48.58,5.53	0,0 	0
462     	0.03, 2.45, -7.61 	-22.91, -15.65, -14.77 	0.00, 30.00 	17,13,7,156		59.74,4.58	0,0 	0
471     	0.41, 3.01, -7.72 	-22.88, -15.64, -14.77 	0.00, 30.00 	17,13,7,166		75.73,3.71	0,0 	0
480     	0.79, 3.74, -7.81 	-22.87, -15.73, -14.75 	0.00, 30.00 	17,13,7,176		91.10,9.68	0,0 	0
489     	1.08, 4.50, -7.91 	-22.87, -15.73, -14.75 	0.00, 30.00 	17,13,7,185		90.48,0.00	0,0 	0
498     	1.26, 5.15, -7.91 	-22.84, -15.72, -14.74 	0.00, 30.00 	17,13,7,195		75.02,3.51	0,0 	0
507     	1.34, 5.78, -7.94 	-22.87, -15.70, -14.76 	0.00, 30.00 	17,13,7,205		70.50,4.58	0,0 	0
516     	1.25, 6.55, -8.00 	-23.00, -15.70, -14.76 	0.00, 30.00 	17,13,7,214		86.06,14.19	0,0 	0
525     	1.26, 7.38, -8.12 	-22.96, -15.68, -14.76 	0.00, 30.00 	17,13,7,224		91.89,5.38	0,0 	0
534     	1.38, 8.11, -8.24 	-22.93, -15.68, -14.76 	0.00, 30.00 	17,13,7,234		82.71,3.51	0,0 	0
543     	1.58, 8.86, -8.37 	-22.95, -15.72, -14.73 	0.00, 30.00 	17,13,7,243		86.49,5.30	0,0 	0
552     	1.83, 9.77, -8.53 	-22.95, -15.71, -14.75 	0.00, 30.00 	17,13,7,253		104.28,1.38	0,0 	0
561     	2.14, 10.69, -8.65 	-23.04, -15.67, -14.75 	0.00, 30.00 	17,13,7,263		108.07,9.90	0,0 	0
570     	2.41, 11.50, -8.72 	-22.94, -15.66, -14.74 	0.00, 30.00 	17,13,7,273		94.73,10.57	0,0 	0
579     	2.61, 12.26, -8.78 	-22.86, -15.72, -14.74 	0.00, 30.00 	17,13,7,282		87.79,12.37	0,0 	0
588     	2.69, 13.08, -8.86 	-22.92, -15.73, -14.75 	0.00, 30.00 	17,13,7,292		91.43,7.03	0,0 	0
597     	2.81, 13.89, -8.94 	-22.90, -15.73, -14.76 	0.00, 30.00 	17,13,7,302		90.75,1.76	0,0 	0
606     	2.85, 14.71, -9.03 	-22.89, -15.74, -14.72 	0.00, 30.00 	17,13,7,311		90.91,2.29	0,0 	0
615     	2.87, 15.55, -9.13 	-22.98, -15.73, -14.72 	0.00, 30.00 	17,13,7,321		93.26,10.70	0,0 	0
624     	2.91, 16.41, -9.24 	-22.91, -15.70, -14.73 	0.00, 30.00 	17,13,7,331		96.38,9.08	0,0 	0
633     	2.94, 17.16, -9.33 	-22.84, -15.69, -14.72 	0.00, 30.00 	17,13,7,340		83.64,7.10	0,0 	0
642     	3.01, 17.93, -9.41 	-22.96, -15.66, -14.73 	0.00, 30.00 	17,13,7,350		85.71,13.17	0,0 	0
651     	3.10, 18.77, -9.49 	-22.96, -15.67, -14.73 	0.00, 30.00 	17,13,7,360		93.09,1.38	0,0 	0
660     	3.15, 19.63, -9.58 	-22.89, -15.69, -14.73 	0.00, 30.00 	17,13,7,369		96.38,7.68	0,0 	0
669     	3.22, 20.40, -9.65 	-22.90, -15.71, -14.70 	0.00, 30.00 	17,13,7,379		85.71,3.20	0,0 	0
678     	3.17, 21.10, -9.69 	-22.86, -15.67, -14.70 	0.00, 30.00 	17,13,7,389		77.65,6.55	0,0 	0
687     	3.11, 21.76, -9.74 	-22.94, -15.66, -14.69 	0.00, 30.00 	17,13,7,398		73.51,9.34	0,0 	0
696     	2.96, 22.46, -9.79 	-22.94, -15.72, -14.68 	0.00, 30.00 	17,13,7,408		79.74,6.91	0,0 	0
705     	2.81, 23.11, -9.82 	-22.88, -15.68, -14.67 	0.00, 30.00 	17,13,7,418		74.48,7.98	0,0 	0
714     	2.61, 23.70, -9.83 	-22.84, -15.71, -14.69 	0.00, 30.00 	17,13,7,427		68.71,5.57	0,0 	0
723     	2.40, 24.27, -9.80 	-22.96, -15.67, -14.67 	0.00, 30.00 	17,13,7,437		67.82,13.73	0,0 	0
732     	2.17, 24.88, -9.76 	-23.04, -15.62, -14.69 	0.00, 30.00 	17,13,7,447		72.36,10.61	0,0 	0
741     	1.96, 25.45, -9.69 	-22.94, -15.69, -14.67 	0.00, 30.00 	17,13,7,456		67.82,13.73	0,0 	0
750     	1.80, 26.03, -9.61 	-22.93, -15.68, -14.67 	0.00, 30.00 	17,13,7,466		66.55,2.18	0,0 	0
759     	1.66, 26.57, -9.51 	-23.01, -15.63, -14.70 	0.00, 30.00 	17,13,7,476		62.09,10.61	0,0 	0
768     	1.46, 27.16, -9.40 	-22.93, -15.65, -14.70 	0.00, 30.00 	17,13,7,486		68.71,9.34	0,0 	0
777     	1.24, 27.65, -9.26 	-22.89, -15.68, -14.67 	0.00, 30.00 	17,13,7,495		60.32,4.58	0,0 	0
786     	1.04, 28.15, -9.11 	-22.91, -15.69, -14.65 	0.00, 30.00 	17,13,7,505		59.75,2.18	0,0 	0
795     	0.81, 28.62, -8.93 	-22.84, -15.71, -14.66 	0.00, 30.00 	17,13,7,515		58.30,7.68	0,0 	0
804     	0.60, 29.06, -8.75 	-23.17, -15.72, -14.68 	0.00, 30.00 	17,13,7,524		53.72,36.99	0,0 	0
813     	0.38, 29.38, -8.53 	-23.16, -15.72, -14.70 	0.00, 30.00 	17,13,7,534		43.84,1.76	0,0 	0
822     	0.23, 29.66, -8.32 	-23.09, -15.75, -14.68 	0.00, 30.00 	17,13,7,543		34.73,8.33	0,0 	0
831     	0.13, 29.89, -8.09 	-23.05, -15.80, -14.66 	0.00, 30.00 	17,13,7,553		28.17,6.69	0,0 	0
840     	0.04, 30.08, -7.84 	-23.01, -15.76, -14.67 	0.00, 30.00 	17,13,7,563		23.60,6.55	0,0 	0
849     	-0.04, 30.11, -7.56 	-22.96, -15.83, -14.66 	0.00, 30.00 	17,13,7,573		9.91,10.04	0,0 	0
858     	-0.22, 30.09, -7.33 	-23.06, -15.77, -14.68 	0.00, 30.00 	17,13,7,582		19.37,12.89	0,0 	0
867     	-0.31, 30.05, -7.24 	-23.09, -15.76, -14.70 	0.00, 30.00 	17,13,7,592		11.19,3.84	0,0 	0
876     	-0.25, 29.99, -7.25 	-23.04, -15.82, -14.66 	0.00, 30.00 	17,13,7,602		8.91,8.89	0,0 	0
885     	-0.23, 29.94, -7.25 	-23.15, -15.76, -14.65 	0.00, 30.00 	17,13,7,611		5.90,15.17	0,0 	0
894     	-0.24, 29.91, -7.22 	-23.14, -15.74, -14.67 	0.00, 30.00 	17,13,7,621		3.22,2.18	0,0 	0
903     	-0.32, 29.89, -7.20 	-23.08, -15.74, -14.66 	0.00, 30.00 	17,13,7,631		8.86,7.03	0,0 	0
912     	-0.45, 29.87, -7.19 	-23.08, -15.71, -14.68 	0.00, 30.00 	17,13,7,640		14.10,2.76	0,0 	0
921     	-0.44, 29.85, -7.17 	-23.16, -15.81, -14.66 	0.00, 30.00 	17,13,7,650		2.78,13.96	0,0 	0
930     	-0.44, 29.85, -7.15 	-23.20, -15.81, -14.65 	0.00, 30.00 	17,13,7,660		0.00,3.51	0,0 	0
939     	-0.36, 29.91, -7.17 	-23.20, -15.76, -14.66 	0.00, 30.00 	17,13,7,669		11.72,5.53	0,0 	0
948     	-0.25, 29.94, -7.17 	-23.24, -15.81, -14.62 	0.00, 30.00 	17,13,7,679		12.52,7.45	0,0 	0
957     	-0.12, 29.95, -7.17 	-23.22, -15.84, -14.60 	0.00, 30.00 	17,13,7,689		14.10,3.35	0,0 	0
966     	-0.05, 29.91, -7.16 	-23.28, -15.77, -14.57 	0.00, 30.00 	17,13,7,698		8.34,10.04	0,0 	0
975     	-0.02, 29.92, -7.16 	-23.36, -15.76, -14.58 	0.00, 30.00 	17,13,7,708		3.52,8.96	0,0 	0
984     	0.03, 29.89, -7.16 	-23.37, -15.80, -14.57 	0.00, 30.00 	17,13,7,718		6.08,4.42	0,0 	0
993     	0.05, 29.85, -7.15 	-23.34, -15.79, -14.59 	0.00, 30.00 	17,13,7,728		5.90,3.51	0,0 	0
1002    	0.12, 29.81, -7.15 	-23.37, -15.81, -14.56 	0.00, 30.00 	17,13,7,737		8.34,3.71	1000,1 	0
1011    	0.14, 29.80, -7.15 	-23.38, -15.75, -14.58 	0.00, 30.00 	17,13,7,747		2.29,6.91	1000,1 	0
1020    	0.13, 29.81, -7.16 	-23.23, -15.79, -14.59 	0.00, 30.00 	17,13,7,757		1.39,17.01	1000,1 	0
1029    	0.20, 29.83, -7.17 	-23.32, -15.72, -14.59 	0.00, 30.00 	17,13,7,766		7.12,12.37	1000,1 	0
1038    	0.20, 29.83, -7.17 	-23.30, -15.74, -14.61 	0.00, 30.00 	17,13,7,776		0.00,3.35	1000,1 	0
1047    	0.20, 29.83, -7.17 	-23.29, -15.80, -14.59 	0.00, 30.00 	17,13,7,786		0.00,6.91	1000,1 	0
1056    	0.21, 29.83, -7.17 	-23.35, -15.76, -14.59 	0.00, 30.00 	17,13,7,795		1.76,7.82	1000,1 	0
1065    	0.21, 29.83, -7.17 	-23.30, -15.72, -14.60 	0.00, 30.00 	17,13,7,805		0.00,6.55	1000,1 	0
1074    	0.21, 29.83, -7.17 	-23.29, -15.73, -14.62 	0.00, 30.00 	17,13,7,815		0.00,2.29	1000,1 	0
1083    	0.21, 29.83, -7.17 	-23.29, -15.73, -14.60 	0.00, 30.00 	17,13,7,824		0.00,0.00	1000,1 	0
1092    	0.21, 29.83, -7.17 	-23.30, -15.72, -14.60 	0.00, 30.00 	17,13,7,834		0.00,2.29	1000,1 	0
1101    	0.20, 29.83, -7.17 	-23.30, -15.75, -14.58 	0.00, 30.00 	17,13,7,844		1.76,4.15	1000,1 	0
1110    	0.21, 29.82, -7.16 	-23.26, -15.79, -14.61 	0.00, 30.00 	17,13,7,853		2.29,5.57	1000,1 	0
1119    	0.20, 29.82, -7.16 	-23.31, -15.78, -14.60 	0.00, 30.00 	17,13,7,863		1.76,5.51	1000,1 	0
1128    	0.21, 29.83, -7.17 	-23.27, -15.76, -14.60 	0.00, 30.00 	17,13,7,873		2.19,5.38	1000,1 	0
1137    	0.23, 29.82, -7.17 	-23.28, -15.78, -14.59 	0.00, 30.00 	17,13,7,882		2.29,2.18	1000,1 	0
1146    	0.26, 29.84, -7.17 	-23.28, -15.80, -14.60 	0.00, 30.00 	17,13,7,892		3.73,2.76	1000,1 	0
1155    	0.24, 29.83, -7.17 	-23.23, -15.79, -14.60 	0.00, 30.00 	17,13,7,902		1.76,5.38	1000,1 	0
1164    	0.24, 29.83, -7.17 	-23.30, -15.75, -14.62 	0.00, 30.00 	17,13,7,911		0.00,8.33	1000,1 	0
1173    	0.24, 29.83, -7.17 	-23.33, -15.74, -14.61 	0.00, 30.00 	17,13,7,921		0.00,3.84	1000,1 	0
1182    	0.24, 29.83, -7.17 	-23.18, -15.77, -14.60 	0.00, 30.00 	17,13,7,931		0.00,16.54	1000,1 	0
1191    	0.23, 29.83, -7.17 	-23.17, -15.76, -14.61 	0.00, 30.00 	17,13,7,941		1.76,2.18	1000,1 	0
1200    	0.23, 29.83, -7.17 	-23.23, -15.79, -14.59 	0.00, 30.00 	17,13,7,950		0.00,7.43	1000,1 	0
1209    	0.23, 29.83, -7.17 	-23.23, -15.76, -14.58 	0.00, 30.00 	17,13,7,960		0.00,2.76	1000,1 	0
1218    	0.23, 29.85, -7.17 	-23.25, -15.76, -14.58 	0.00, 30.00 	17,13,7,969		1.39,1.76	1000,1 	0
1227    	0.24, 29.83, -7.17 	-23.23, -15.76, -14.58 	0.00, 30.00 	17,13,7,979		2.29,1.76	1000,1 	0
1236    	0.24, 29.83, -7.17 	-23.27, -15.73, -14.58 	0.00, 30.00 	17,13,7,989		0.00,5.57	1000,1 	0
1245    	0.23, 29.83, -7.17 	-23.20, -15.76, -14.58 	0.00, 30.00 	17,13,7,998		1.76,8.33	1000,1 	0
1254    	0.23, 29.85, -7.17 	-23.23, -15.79, -14.58 	0.00, 30.00 	17,13,8,8		1.39,4.36	1000,1 	0
1263    	0.24, 29.85, -7.17 	-23.26, -15.78, -14.58 	0.00, 30.00 	17,13,8,18		1.76,3.84	1000,1 	0
1272    	0.23, 29.85, -7.17 	-23.13, -15.83, -14.57 	0.00, 30.00 	17,13,8,28		1.76,15.96	1000,1 	0
1281    	0.23, 29.85, -7.17 	-23.18, -15.77, -14.59 	0.00, 30.00 	17,13,8,37		0.00,8.89	1000,1 	0
1290    	0.23, 29.85, -7.17 	-23.34, -15.81, -14.60 	0.00, 30.00 	17,13,8,47		0.00,17.65	1000,1 	0
1299    	0.23, 29.85, -7.16 	-23.28, -15.89, -14.61 	0.00, 30.00 	17,13,8,57		0.00,11.24	1000,1 	0
1308    	0.21, 29.84, -7.16 	-23.20, -15.93, -14.67 	0.00, 30.00 	17,13,8,66		1.76,10.61	1000,1 	0
1317    	0.23, 29.85, -7.17 	-23.35, -16.03, -14.69 	0.00, 30.00 	17,13,8,76		1.76,19.64	1000,1 	0
1326    	0.21, 29.84, -7.17 	-23.21, -16.11, -14.72 	0.00, 30.00 	17,13,8,86		1.76,17.45	1000,1 	0
1335    	0.21, 29.84, -7.17 	-23.34, -16.12, -14.75 	0.00, 30.00 	17,13,8,95		0.00,14.06	1000,1 	0
1344    	0.23, 29.83, -7.17 	-23.32, -16.12, -14.71 	0.00, -0.00 	17,13,8,115		2.29,1.76	1000,1 	0
1353    	0.23, 29.85, -7.17 	-23.42, -16.09, -14.71 	0.00, -0.00 	17,13,8,124		0.00,0.00	0,0 	0
1362    	0.23, 29.85, -7.17 	-23.36, -16.04, -14.71 	0.00, -0.00 	17,13,8,134		0.00,0.00	0,0 	0
1371    	0.23, 29.85, -7.17 	-23.30, -16.03, -14.71 	0.00, -0.00 	17,13,8,144		0.00,0.00	0,0 	0
1380    	0.21, 29.86, -7.17 	-23.31, -16.04, -14.70 	0.00, -0.00 	17,13,8,153		0.00,0.00	0,0 	0
1389    	0.21, 29.86, -7.17 	-23.31, -16.03, -14.70 	0.00, -0.00 	17,13,8,163		0.00,0.00	0,0 	0
1398    	0.19, 29.86, -7.17 	-23.30, -16.02, -14.70 	0.00, -0.00 	17,13,8,173		0.00,0.00	0,0 	0
1407    	0.21, 29.86, -7.17 	-23.39, -16.03, -14.69 	0.00, -0.00 	17,13,8,182		0.00,0.00	0,0 	0
1416    	0.21, 29.88, -7.17 	-23.40, -16.10, -14.66 	0.00, -0.00 	17,13,8,192		0.00,0.00	0,0 	0
1425    	0.20, 29.89, -7.17 	-23.38, -16.12, -14.69 	0.00, -0.00 	17,13,8,202		0.00,0.00	0,0 	0
1434    	0.18, 29.93, -7.17 	-23.38, -16.12, -14.69 	0.00, -0.00 	17,13,8,212		0.00,0.00	0,0 	0
1443    	0.17, 29.94, -7.17 	-23.48, -16.09, -14.66 	0.00, -0.00 	17,13,8,221		0.00,0.00	0,0 	0
1452    	0.13, 29.95, -7.17 	-23.48, -16.11, -14.67 	0.00, -0.00 	17,13,8,231		0.00,0.00	0,0 	0
1461    	0.11, 29.98, -7.17 	-23.43, -16.12, -14.67 	0.00, -0.00 	17,13,8,240		0.00,0.00	0,0 	0
1470    	0.10, 29.97, -7.17 	-23.55, -16.02, -14.70 	0.00, -0.00 	17,13,8,250		0.00,0.00	0,0 	0
